,OR,log_OR,p-value,2.5%,97.5%
Slope_Delta_channel108,0.09687053010381848,-2.3343799332369577,0.2897702843033948,0.0012858893173544462,7.297595116429599
Slope_Gamma_channel38,0.09604807949678074,-2.342906384795365,0.11428495656300444,0.005243985589955944,1.7592026935942462
Slope_Delta_channel17,0.09430694392670759,-2.3612004555033113,0.28244299189578437,0.0012724584791615056,6.989461596150311
Slope_Delta_channel83,0.09266912714046845,-2.3787199024365457,0.3586306180133223,0.000577097606172038,14.88061470561061
Slope_Delta_channel77,0.09094128374721738,-2.3975412142651,0.2675380168499367,0.0013126174208820496,6.300630296400023
Slope_Delta_channel26,0.08818130426250058,-2.428360308251086,0.3208732933165539,0.0007295895074171455,10.657969094105656
Slope_Delta_channel93,0.08815141296442595,-2.4286993411751063,0.3208100118370919,0.0007293113008853516,10.65480762219304
Slope_Delta_channel4,0.08331794685830109,-2.485091304536026,0.34590182221609767,0.00047482807570883634,14.619776343931767
Slope_Delta_channel11,0.08143050044213372,-2.508005377849211,0.36572866862029363,0.0003552845697577661,18.663705003505573
Slope_Delta_channel63,0.08093880167133882,-2.514061944791793,0.2866135337286223,0.0007941194226785583,8.249501811573314
Slope_Delta_channel110,0.08016897985719058,-2.5236186237532716,0.2856427977958039,0.0007801149767188575,8.238612926487693
Slope_Delta_channel59,0.07941553852948102,-2.5330612305119287,0.20653387887153984,0.001559378190190325,4.044450409530048
Slope_Delta_channel79,0.07898536369767574,-2.5384927133293314,0.3512860636070918,0.00037963646454773056,16.433320455363532
Slope_Gamma_channel49,0.07681824373098338,-2.5663131184581944,0.17098371308319127,0.001949255942337838,3.0273308095371796
Slope_Delta_channel99,0.07288643202655036,-2.6188527748951747,0.31382346018943974,0.0004461491242053543,11.907301136190796
Slope_Delta_channel114,0.07160915363413589,-2.6365323691347142,0.2848879767700515,0.0005706843969843198,8.985475880004076
Slope_Gamma_channel78,0.07004175248169879,-2.658663750722473,0.08936393286076043,0.003259689996840505,1.505004186122795
Slope_Delta_channel29,0.06901867698417313,-2.673378130082306,0.3636642047048173,0.00021574217558112852,22.079956131963254
Slope_Delta_channel14,0.06257510776760022,-2.7713877194508365,0.1822123866674209,0.0010665817828098406,3.6712085048098895
Slope_Delta_channel32,0.0621888487188237,-2.777579576357622,0.23928268691659604,0.0006089836498693805,6.350667880496069
Slope_Delta_channel12,0.060539557080794,-2.804458291556821,0.19440087262611805,0.0008759218347146335,4.184206656673592
Slope_Delta_channel44,0.06052037593609964,-2.8047751783149226,0.2512102022242565,0.0005025729675689353,7.2879285990336005
Slope_Delta_channel37,0.05839026844079246,-2.8406060393211248,0.14950962588531683,0.001226586681457319,2.7796025345204605
Slope_Gamma_channel72,0.05594531340711396,-2.8833806116805167,0.09741511064450199,0.0018494025913641503,1.6923725027937557
Slope_Delta_channel62,0.05371130185944269,-2.9241318366796403,0.21070654304574543,0.0005513539220512851,5.232399429939718
Slope_Delta_channel3,0.05199816408450918,-2.956546867091115,0.2891987506572615,0.0002195604811822817,12.314643571557879
Slope_Delta_channel109,0.0499131231438141,-2.997471321946181,0.20152496660306207,0.0005018250713255526,4.964518523135604
Slope_Delta_channel35,0.04716912160990035,-3.05401580365498,0.20277990556788617,0.0004291828200008283,5.184098546734174
Slope_Delta_channel65,0.04573313863590439,-3.084932109599935,0.20826116165270525,0.00037451573597822814,5.5845983721560835
Slope_Delta_channel55,0.045429109466201434,-3.0916022017317792,0.21796521923317014,0.00033207745708241143,6.214827122034783
Slope_Delta_channel101,0.043329846465049796,-3.1389135866234006,0.17419854681251845,0.00046828488311395877,4.009259453775485
Slope_Delta_channel8,0.04272221857288158,-3.1530361527928585,0.2694371394952798,0.0001586370445232025,11.50543345833775
Slope_Delta_channel115,0.038457498306148946,-3.258201587579121,0.17629594761920853,0.0003420080165800786,4.324399149343206
Slope_Gamma_channel77,0.03821201526459777,-3.264605277103143,0.07014358110252064,0.0011162556272555258,1.3080857779609685
Slope_Delta_channel1,0.03808543102365016,-3.2679234578090557,0.25975085259812203,0.00012957327337853375,11.194438624852381
Slope_Delta_channel107,0.037324381092031435,-3.2881085172876228,0.13384095203509283,0.0005070016850469089,2.7477412107107693
Slope_Delta_channel22,0.03706747196774323,-3.295015460321297,0.22603319727205518,0.00017875867306721,7.686326232477863
Slope_Delta_channel33,0.0358249495969959,-3.3291107121915458,0.27712342824760094,8.84657443973088e-05,14.507615601619689
Slope_Delta_channel75,0.03500892580429621,-3.3521522270256643,0.22902482321870232,0.00014861536215324614,8.246959588921246
Slope_Delta_channel116,0.03467442137127227,-3.361753000122428,0.1670050809604119,0.0002946287922477237,4.080780728387324
Slope_Delta_channel41,0.027029556892849686,-3.610824311989464,0.2164180867736153,8.818115440596414e-05,8.285182369696711
Slope_Delta_channel61,0.026246361203218032,-3.6402279203830488,0.10409972371809034,0.0003255399646600936,2.1160888099532147
Slope_Delta_channel39,0.026145021479843013,-3.644096489776383,0.19945056784689097,9.998850931883863e-05,6.8364070315494105
Slope_Delta_channel103,0.022897260037275564,-3.776738024607727,0.10872138236040256,0.0002267379622408727,2.3122926219899984
Slope_Delta_channel95,0.020933924784177625,-3.866384240554007,0.14531878198681783,0.00011505712414600532,3.8087968052591132
Slope_Delta_channel42,0.019688385622897868,-3.9277263793878268,0.12928286515211126,0.0001230938838372812,3.1490803308176223
Slope_Delta_channel105,0.019288830042843163,-3.9482291048710203,0.09278268584425839,0.0001931679863539485,1.926090194572678
Slope_Delta_channel15,0.017769626545037765,-4.0302646530725585,0.11599989082091927,0.00011670464023780589,2.705630443714112
Slope_Delta_channel6,0.015502569875490818,-4.1667494703812125,0.22057639414236474,1.9728563053835112e-05,12.181813347919265
Slope_Delta_channel64,0.010668890828241802,-4.540423171439113,0.09831442927527775,4.899731270184193e-05,2.3230913131418114
Slope_Delta_channel2,0.010203629904035295,-4.585011749055032,0.16037267346998285,1.6929603191250823e-05,6.149823007802641
Slope_Delta_channel81,0.009827580930231138,-4.622562465623954,0.12391720102942877,2.722683860391476e-05,3.547284660744852
Slope_Delta_channel21,0.009698273882131993,-4.635807359603503,0.14211721057290153,1.988802471166326e-05,4.729304074008141
Slope_Delta_channel85,0.008601137740215968,-4.755860789098986,0.12020204557502474,2.1350854186740336e-05,3.4649466376905687
Slope_Delta_channel40,0.00650669706715359,-5.034923314470233,0.13304861663963072,9.127785623877704e-06,4.638266987006575
Slope_Delta_channel43,0.006387473300026381,-5.053416503496059,0.08479675079513609,2.0396741765014303e-05,2.000310423527162
Slope_Delta_channel89,0.004647509028076817,-5.371423895804275,0.04227899168535376,2.604769741036023e-05,0.8292226305371845
Slope_Delta_channel7,0.0036422065185613543,-5.615165594572304,0.07034870996238346,8.321142623193168e-06,1.5942123485392465
Slope_Delta_channel87,0.0016460781494834025,-6.409359699431843,0.04392510117290845,3.226013496561248e-06,0.8399138060317961
