,spearman_corr,p_val1,pearson_corr,p_val2
MoCA corretto_Beta_channel57,-0.0798193676279813,0.7379926935480368,0.10139534073474366,0.6705776734919686
UPDRS III _Alpha_channel31,-0.0798193676279813,0.7379926935480368,0.005273811970552815,0.9823948402944866
mH&Y_Delta_channel90,-0.07964913660803873,0.7385327352828863,-0.03505472861873266,0.8833533279874048
mH&Y_Beta_channel18,-0.07964913660803873,0.7385327352828863,-0.3517943817964573,0.12824091075061597
mH&Y_Delta_channel17,-0.07964913660803873,0.7385327352828863,-0.37154750203535664,0.10674967899388278
mH&Y_Alpha_channel92,-0.07964913660803873,0.7385327352828863,-0.146345070789873,0.5381169415431319
mH&Y_Alpha_channel73,-0.07964913660803873,0.7385327352828863,-0.15609238750837717,0.5110746953471097
mH&Y_Theta_channel96,-0.07964913660803873,0.7385327352828863,0.010019213342087073,0.9665601043489644
mH&Y_Theta_channel21,-0.07964913660803873,0.7385327352828863,-0.2940978778344616,0.2081681867305813
mH&Y_Alpha_channel2,0.07964913660803873,0.7385327352828863,0.07303532055490251,0.7596034710483655
mH&Y_Alpha_channel29,-0.07964913660803873,0.7385327352828863,-0.03397200277352627,0.8869336713925495
Apathy_Beta_channel83,0.07909618545872583,0.7402877326633779,0.18221812337527732,0.4419500302906505
BDI_Delta_channel12,-0.07909259824878911,0.7402991220610602,-0.07329717605876199,0.7587660189118266
UPDRS III _Alpha_channel5,0.07906635472583054,0.7403824468738254,0.20574615603723573,0.38416734219302145
UPDRS III _Delta_channel69,-0.07906635472583054,0.7403824468738254,-0.07910415710669773,0.7402624228537256
Apathy_Gamma_channel100,-0.07834288845435701,0.7426805903735623,0.03058668257210395,0.8981415135044797
Apathy_Beta_channel89,-0.07834288845435701,0.7426805903735623,-0.1640907537088524,0.48938115164408347
BDI_Beta_channel57,-0.07833209249639692,0.7427149004539164,-0.00920423364552006,0.9692788785550822
BDI_Theta_channel36,-0.07833209249639692,0.7427149004539164,-0.01252042518364253,0.9582183978820303
BDI_Theta_channel50,0.07833209249639692,0.7427149004539164,0.2814378455382869,0.22933565400052974
BDI_Alpha_channel37,-0.07833209249639692,0.7427149004539164,0.14237044092955703,0.5493286870966061
MoCA corretto_Gamma_channel71,0.07831334182367976,0.7427744921154456,0.0711041424812235,0.7657875618807191
MoCA corretto_Gamma_channel110,-0.07831334182367976,0.7427744921154456,-0.14199687324690852,0.5503878405080385
MoCA corretto_Gamma_channel5,-0.07831334182367976,0.7427744921154456,-0.42501118547425565,0.0617589282597589
MoCA corretto_Theta_channel109,0.07831334182367976,0.7427744921154456,0.14314687326317296,0.5471302601025976
MoCA corretto_Beta_channel37,-0.07831334182367976,0.7427744921154456,0.028240151798202467,0.9059212534272254
Apathy_Gamma_channel5,0.0775895914499882,0.7450757225658999,0.19484348461889028,0.4103979475548254
Apathy_Theta_channel99,0.0775895914499882,0.7450757225658999,0.1685982686548658,0.47735881778200673
Apathy_Alpha_channel105,-0.0775895914499882,0.7450757225658999,-0.05718002911330558,0.8107591556169381
BDI_Delta_channel53,0.07757158674400472,0.7451329967770344,0.04703727726093309,0.8438896426256681
BDI_Theta_channel70,-0.07757158674400472,0.7451329967770344,0.2076657189376378,0.37964842175863844
Apathy_Theta_channel91,0.07683629444561937,0.7474731092346654,0.21539849740801786,0.36174943712107666
BDI_Delta_channel17,-0.07681108099161252,0.7475533904437941,-0.09343281593673813,0.6952071368329577
BDI_Alpha_channel36,0.07681108099161252,0.7475533904437941,0.19982157142560755,0.3983028234056593
MoCA corretto_Gamma_channel112,0.07680731601937822,0.7475653785648173,0.21663543193506044,0.35893193342274776
MoCA corretto_Theta_channel42,-0.07680731601937822,0.7475653785648173,-0.13530247070009166,0.5695219983690549
MoCA corretto_Beta_channel76,-0.07680731601937822,0.7475653785648173,0.032127462695063475,0.8930379957538527
MoCA corretto_Gamma_channel33,0.07680731601937822,0.7475653785648173,0.02704747512595427,0.9098786885611987
MoCA corretto_Gamma_channel48,-0.07680731601937822,0.7475653785648173,-0.06494213302317468,0.7856094904733537
Apathy_Theta_channel73,0.07608299744125056,0.7498727303213857,0.28454596221417416,0.2240142121674995
UPDRS III _Gamma_channel101,-0.07605430311722747,0.7499641797495906,-0.049785771596309494,0.8348845549957378
BDI_Theta_channel55,-0.0760505752392203,0.7499760608127906,-0.07157694317958119,0.7642722647698024
Apathy_Delta_channel31,0.07532970043688174,0.7522745657152916,0.03728736743059269,0.8759774120598207
MoCA corretto_Delta_channel41,-0.07530129021507669,0.752365192805136,-0.21509197759679038,0.3624495840371269
MoCA corretto_Theta_channel103,-0.07530129021507669,0.752365192805136,0.2325332716841335,0.32385254387958723
UPDRS III _Theta_channel19,0.07530129021507669,0.752365192805136,-0.017896469571971975,0.9403041598616546
UPDRS III _Delta_channel96,-0.07530129021507669,0.752365192805136,-0.025421801032994115,0.9152761331661562
MoCA corretto_Theta_channel77,0.07530129021507669,0.752365192805136,0.13295652862939747,0.5762951116706292
BDI_Delta_channel71,0.0752900694868281,0.752400987188308,-0.09551709763096526,0.6887304455298704
mH&Y_Delta_channel19,-0.0752241845742588,0.752611171400908,-0.32103942990029377,0.16754189267986763
mH&Y_Alpha_channel4,0.0752241845742588,0.752611171400908,0.12539470760977797,0.5983597936631702
mH&Y_Theta_channel16,-0.0752241845742588,0.752611171400908,-0.3179932850742579,0.1718388357848955
mH&Y_Beta_channel107,0.0752241845742588,0.752611171400908,-0.0702602298207724,0.7684942833030357
mH&Y_Beta_channel8,-0.0752241845742588,0.752611171400908,0.0689973713289202,0.7725495233071582
mH&Y_Theta_channel72,0.0752241845742588,0.752611171400908,-0.22448116184166692,0.34135622278765965
mH&Y_Alpha_channel41,0.0752241845742588,0.752611171400908,-0.17126927897708946,0.4703051656304521
mH&Y_Theta_channel35,0.0752241845742588,0.752611171400908,-0.038811056903660573,0.8709492446608806
mH&Y_Beta_channel0,0.0752241845742588,0.752611171400908,-0.053157095404890706,0.8238659155161178
mH&Y_Beta_channel38,0.0752241845742588,0.752611171400908,0.13039875606840964,0.5837191082895852
mH&Y_Gamma_channel29,-0.0752241845742588,0.752611171400908,-0.26611920561893115,0.25675655291278987
mH&Y_Theta_channel73,-0.0752241845742588,0.752611171400908,-0.19517374245695324,0.4095894125839124
mH&Y_Theta_channel22,-0.0752241845742588,0.752611171400908,-0.14796737755835798,0.5335710781465094
mH&Y_Alpha_channel104,-0.0752241845742588,0.752611171400908,-0.02195113219235382,0.9268108628815241
UPDRS III _Beta_channel3,-0.07454827731292593,0.7547683975896895,0.03385246869396874,0.887329075638606
Apathy_Alpha_channel84,0.07382310642814412,0.7570847987228125,-0.058562815012915895,0.8062650171239782
UPDRS III _Delta_channel57,-0.07379526441077516,0.7571737739101905,-0.22116962483801494,0.34871220481053855
UPDRS III _Theta_channel27,0.07379526441077516,0.7571737739101905,0.153246623206028,0.5189021173048398
MoCA corretto_Delta_channel3,-0.07379526441077516,0.7571737739101905,-0.28083481695447543,0.23037754075741912
MoCA corretto_Theta_channel70,0.07379526441077516,0.7571737739101905,0.24013289000011784,0.3078329309089676
MoCA corretto_Theta_channel102,0.07379526441077516,0.7571737739101905,0.2758774302038248,0.2390591451258349
BDI_Theta_channel15,-0.0737690579820437,0.7572575249073278,-0.07126096239936013,0.7652848726344131
BDI_Alpha_channel68,0.0737690579820437,0.7572575249073278,0.21772597721887205,0.35645836585375335
BDI_Beta_channel93,-0.0737690579820437,0.7572575249073278,0.11330300357301776,0.6343476267917597
BDI_Gamma_channel47,0.0737690579820437,0.7572575249073278,-0.13297036895595982,0.5762550508061286
Apathy_Delta_channel59,0.07306980942377529,0.7594931558574813,0.11852808759026814,0.6186932787429583
UPDRS III _Delta_channel12,-0.0730422515086244,0.7595813015227365,-0.37512263301399223,0.10315764726889586
BDI_Gamma_channel34,0.0730085522296515,0.7596890945921145,-0.007301158939711783,0.9756287610833382
BDI_Gamma_channel70,-0.0730085522296515,0.7596890945921145,-0.02928870161899952,0.9024438069993914
BDI_Beta_channel53,0.0730085522296515,0.7596890945921145,0.0528445478038084,0.8248861269308569
Apathy_Beta_channel62,-0.07231651241940647,0.7619036463423556,0.04506588081021334,0.8503602396959715
MoCA corretto_Alpha_channel68,0.07228923860647363,0.7619909601330395,0.30180885533827295,0.19593148845828484
MoCA corretto_Delta_channel42,-0.07228923860647363,0.7619909601330395,-0.23594768199987273,0.3165948255295513
UPDRS III _Gamma_channel2,0.07228923860647363,0.7619909601330395,0.14000524643267498,0.5560500257042049
UPDRS III _Alpha_channel29,-0.07228923860647363,0.7619909601330395,-0.039228918175528635,0.8695711290082289
MoCA corretto_Gamma_channel2,-0.07228923860647363,0.7619909601330395,-0.39906033628935644,0.08133425574984253
UPDRS III _Theta_channel34,0.07228923860647363,0.7619909601330395,0.013835837127414638,0.9538330363898645
BDI_Theta_channel11,0.0722480464772593,0.762122836966948,0.29831722353203427,0.2014112818419731
Apathy_Delta_channel76,-0.07156321541503767,0.7643162498119962,-0.20683234244991705,0.3816066255168036
Apathy_Theta_channel111,-0.07156321541503767,0.7643162498119962,0.023154160826044573,0.9228109042226569
UPDRS III _Theta_channel77,-0.07153622570432287,0.7644027293968839,-0.16714079876665777,0.481229903324786
BDI_Alpha_channel103,0.07148754072486709,0.764558731071701,0.4387415631142775,0.052965357849446504
BDI_Alpha_channel102,-0.07148754072486709,0.764558731071701,0.1455358737603655,0.5403910086854435
BDI_Alpha_channel55,0.07148754072486709,0.764558731071701,0.0035307967170572913,0.988212931316305
Apathy_Theta_channel108,-0.07080991841066883,0.7667309458514052,0.05536359111799563,0.8166713422996322
Apathy_Theta_channel81,0.07080991841066883,0.7667309458514052,0.13111195851356577,0.5816449320170833
Apathy_Alpha_channel78,-0.07080991841066883,0.7667309458514052,-0.19072620745307844,0.4205502992206293
mH&Y_Beta_channel100,-0.07079923254047886,0.7667652143974547,-0.1248426505380613,0.5999842621031186
mH&Y_Beta_channel104,-0.07079923254047886,0.7667652143974547,-0.10108370846480015,0.6715357407115203
mH&Y_Alpha_channel88,0.07079923254047886,0.7667652143974547,-0.018832602895649003,0.9371873303699361
mH&Y_Theta_channel109,-0.07079923254047886,0.7667652143974547,-0.058753098238115614,0.8056470391335065
mH&Y_Alpha_channel42,-0.07079923254047886,0.7667652143974547,-0.1651381052350162,0.4865744716578643
mH&Y_Alpha_channel106,0.07079923254047886,0.7667652143974547,0.15270204946263255,0.5204064152220726
mH&Y_Gamma_channel9,-0.07079923254047886,0.7667652143974547,0.09203957499834245,0.6995478848591168
mH&Y_Gamma_channel88,-0.07079923254047886,0.7667652143974547,-0.21482419888449494,0.36306187337873475
mH&Y_Theta_channel31,0.07079923254047886,0.7667652143974547,0.07714184604377397,0.7465004131015963
mH&Y_Delta_channel71,0.07079923254047886,0.7667652143974547,-0.08165400859873925,0.7321800148911239
mH&Y_Gamma_channel84,0.07079923254047886,0.7667652143974547,0.11945605252834225,0.6159293075419574
mH&Y_Theta_channel105,-0.07079923254047886,0.7667652143974547,-0.009217740033452382,0.9692338184736482
UPDRS III _Theta_channel41,0.07078321280217209,0.7668165889205868,0.022279073589671003,0.925720316594048
MoCA corretto_Gamma_channel97,0.07078321280217209,0.7668165889205868,0.14952589773275635,0.5292207279017005
BDI_Beta_channel29,-0.07072703497247489,0.7669967558948056,-0.15184163708530765,0.5227873445427366
Apathy_Beta_channel91,-0.07005662140630002,0.769147713996487,0.12896063856840734,0.5879110665828734
Apathy_Delta_channel1,0.07005662140630002,0.769147713996487,0.10124488402571515,0.6710401693333556
UPDRS III _Delta_channel17,0.07003019990002132,0.7692325182614586,-0.253800741824331,0.280252905332632
UPDRS III _Theta_channel26,-0.07003019990002132,0.7692325182614586,-0.02152981721192551,0.9282121007045481
Apathy_Theta_channel104,-0.06930332440193121,0.7715665337345132,0.047569167670330814,0.8421454810840587
Apathy_Alpha_channel34,-0.06930332440193121,0.7715665337345132,-0.13199604977833534,0.5790781482342964
Apathy_Gamma_channel101,-0.06930332440193121,0.7715665337345132,0.11344809933372407,0.6339108562678413
UPDRS III _Delta_channel108,-0.06927718699787055,0.7716504969282665,-0.028190867699931482,0.9060847419476424
UPDRS III _Gamma_channel26,-0.06927718699787055,0.7716504969282665,-0.08558398471297722,0.7197762110387409
UPDRS III _Delta_channel78,0.06927718699787055,0.7716504969282665,0.11443402130936262,0.63094610375938
MoCA corretto_Delta_channel23,-0.06927718699787055,0.7716504969282665,0.08365223267108825,0.7258650050463238
MoCA corretto_Theta_channel1,-0.06927718699787055,0.7716504969282665,-0.3031419436035456,0.1938659221451421
BDI_Delta_channel57,-0.06920602346769048,0.771879113395511,-0.06244338606605848,0.793684532346882
Apathy_Gamma_channel80,0.06855002739756239,0.7739873845045884,0.027168762302803788,0.9094761492015155
Apathy_Beta_channel22,-0.06855002739756239,0.7739873845045884,0.06738896930891425,0.777722576376422
Apathy_Gamma_channel44,0.06855002739756239,0.7739873845045884,0.30944640560999237,0.18429548161010406
Apathy_Alpha_channel25,-0.06779673039319357,0.7764102456981162,0.04902311126006992,0.8373813791979281
MoCA corretto_Theta_channel88,-0.06777116119356902,0.7764925200348324,-0.09136615312442828,0.7016492126069134
MoCA corretto_Beta_channel42,-0.06777116119356902,0.7764925200348324,-0.1622043332123668,0.49445637331680303
UPDRS III _Beta_channel30,0.06777116119356902,0.7764925200348324,0.09434526279954929,0.6923692691408148
MoCA corretto_Delta_channel71,0.06777116119356902,0.7764925200348324,0.08803472857110167,0.7120749389296459
UPDRS III _Theta_channel101,-0.06777116119356902,0.7764925200348324,-0.14310494660504117,0.5472488714993953
MoCA corretto_Delta_channel109,0.06777116119356902,0.7764925200348324,0.019425882798296656,0.9352124741753876
UPDRS III _Gamma_channel74,-0.06777116119356902,0.7764925200348324,0.038566679055809905,0.8717553744046345
MoCA corretto_Alpha_channel23,-0.06777116119356902,0.7764925200348324,0.1599825194451795,0.5004667318770841
UPDRS III _Gamma_channel34,-0.06777116119356902,0.7764925200348324,-0.11719060872812292,0.6226856786475435
UPDRS III _Theta_channel52,-0.06777116119356902,0.7764925200348324,-0.4127790857622736,0.070484442098949
BDI_Beta_channel28,-0.06768501196290608,0.7767697403661943,-0.16983289453265052,0.4740918402907681
Apathy_Gamma_channel91,-0.06704343338882476,0.7788350966592685,0.060883155649552406,0.7987369550749309
UPDRS III _Beta_channel1,-0.06701814829141826,0.778916523253599,-0.1284826293957532,0.5893072226070053
BDI_Theta_channel54,0.06692450621051388,0.7792181018411861,-0.07593611753530352,0.7503408735878322
mH&Y_Gamma_channel21,-0.06637428050669894,0.7809907411186018,-0.34772746999706977,0.1330212289214827
mH&Y_Gamma_channel14,-0.06637428050669894,0.7809907411186018,-0.15208442462170374,0.5221149866144288
mH&Y_Alpha_channel14,-0.06637428050669894,0.7809907411186018,-0.04644053575488909,0.845847294942941
mH&Y_Delta_channel100,-0.06637428050669894,0.7809907411186018,-0.021632283002740595,0.9278712941792631
mH&Y_Gamma_channel1,0.06637428050669894,0.7809907411186018,0.0012325430585067298,0.995885208079196
mH&Y_Alpha_channel13,-0.06637428050669894,0.7809907411186018,-0.013025144541444697,0.9565356054151688
mH&Y_Alpha_channel15,-0.06637428050669894,0.7809907411186018,-0.277465685040164,0.2362550957558846
mH&Y_Alpha_channel95,0.06637428050669894,0.7809907411186018,0.05854967872405595,0.8063076835992842
mH&Y_Gamma_channel8,-0.06637428050669894,0.7809907411186018,0.06837171549313766,0.774560715815722
MoCA corretto_Gamma_channel68,0.0662651353892675,0.7813424933572556,0.17167846893788885,0.46922923815047446
MoCA corretto_Gamma_channel26,-0.0662651353892675,0.7813424933572556,0.024950050925594047,0.9168430822723577
UPDRS III _Alpha_channel10,-0.0662651353892675,0.7813424933572556,-0.013127175289593812,0.9561954444391509
MoCA corretto_Beta_channel69,0.0662651353892675,0.7813424933572556,0.31388920397104253,0.17774636262517568
BDI_Theta_channel56,-0.06616400045812167,0.7816684669121614,-0.10169651570863295,0.669652220588817
BDI_Beta_channel109,-0.06616400045812167,0.7816684669121614,0.05282396639545903,0.8249533178441488
Apathy_Delta_channel78,-0.06553683938008711,0.7836906850278014,-0.09326044276853691,0.6957436870822618
Apathy_Gamma_channel41,0.06553683938008711,0.7836906850278014,0.3394406123189079,0.14314888302584694
Apathy_Delta_channel24,-0.06553683938008711,0.7836906850278014,-0.06352017145628452,0.790202223995027
UPDRS III _Theta_channel17,0.06551212248711673,0.7837704096188558,-0.15772845607645605,0.5066002814165917
UPDRS III _Theta_channel1,0.06551212248711673,0.7837704096188558,0.0002590909637917027,0.9991350326260282
BDI_Alpha_channel109,-0.06540349470572947,0.7841208142211475,0.26931221593717103,0.2508767762428986
Apathy_Beta_channel76,-0.0647835423757183,0.7861213808916085,-0.22987258653573153,0.32957617254525023
MoCA corretto_Delta_channel0,-0.06475910958496596,0.7862002512657221,-0.23729152686312613,0.31376529999390734
MoCA corretto_Theta_channel83,-0.06475910958496596,0.7862002512657221,0.0021811456096705803,0.992718402192809
MoCA corretto_Delta_channel90,0.06475910958496596,0.7862002512657221,0.2356617576702429,0.3171988190085116
MoCA corretto_Gamma_channel32,-0.06475910958496596,0.7862002512657221,-0.033005371376281276,0.8901319001136028
UPDRS III _Theta_channel70,-0.06475910958496596,0.7862002512657221,-0.07062836960117844,0.7673132118084167
MoCA corretto_Alpha_channel111,-0.06475910958496596,0.7862002512657221,0.10772797786299498,0.6512166897618616
MoCA corretto_Delta_channel32,-0.06475910958496596,0.7862002512657221,-0.13142413275235057,0.5807380409830813
MoCA corretto_Gamma_channel98,0.06475910958496596,0.7862002512657221,0.2010819025799245,0.39527209430589477
MoCA corretto_Delta_channel92,0.06475910958496596,0.7862002512657221,0.2602280179494022,0.2678323902952864
BDI_Beta_channel14,0.06464298895333727,0.7865751223626593,-0.10352728085573432,0.664036529727269
BDI_Alpha_channel59,-0.06464298895333727,0.7865751223626593,0.20127339333453637,0.3948127324307917
BDI_Theta_channel101,-0.06464298895333727,0.7865751223626593,0.24141854952083205,0.30517110016643156
Apathy_Alpha_channel101,0.06403024537134949,0.7885539834368428,0.14911468957065807,0.5303669437553649
UPDRS III _Delta_channel3,0.06400609668281519,0.7886319974799196,0.1064899098392021,0.654985483111791
UPDRS III _Beta_channel44,0.06400609668281519,0.7886319974799196,-0.0012228292620993786,0.9959176369105245
BDI_Delta_channel66,-0.06388248320094506,0.7890313698841973,0.11011694822328291,0.6439674857645861
BDI_Delta_channel54,0.06388248320094506,0.7890313698841973,-0.12240337593726909,0.6071837164748541
BDI_Delta_channel7,0.06388248320094506,0.7890313698841973,-0.023805697417449413,0.9206453440184706
Apathy_Theta_channel89,0.06327694836698067,0.7909884717786045,0.03485568809619033,0.8840113512308758
MoCA corretto_Delta_channel91,-0.06325308378066442,0.7910656273987325,0.11290203245388047,0.6355552439871828
UPDRS III _Gamma_channel80,0.06325308378066442,0.7910656273987325,0.015508823900990149,0.9482574415606115
BDI_Delta_channel6,0.06312197744855286,0.7914895352867487,0.030778941115905963,0.8975044822287259
UPDRS III _Delta_channel34,-0.06250007087851366,0.7935011201151412,0.02854329230305759,0.9049157357536922
UPDRS III _Gamma_channel69,-0.06250007087851366,0.7935011201151412,-0.03449351756445075,0.8852088657347492
BDI_Delta_channel77,0.06236147169616066,0.7939495970252879,-0.03604737335929256,0.880072774172555
mH&Y_Beta_channel9,-0.06194932847291901,0.7952835705262183,0.11714166075366922,0.6228319826587773
mH&Y_Beta_channel42,-0.06194932847291901,0.7952835705262183,-0.23343099766548253,0.32193480535826435
mH&Y_Beta_channel81,0.06194932847291901,0.7952835705262183,-0.22733945707973785,0.33508064302271634
mH&Y_Theta_channel19,-0.06194932847291901,0.7952835705262183,-0.2219038225176703,0.34707343573137106
mH&Y_Theta_channel17,-0.06194932847291901,0.7952835705262183,-0.2973094404072579,0.20301169908688077
mH&Y_Delta_channel13,-0.06194932847291901,0.7952835705262183,-0.16198265604859566,0.495054456433435
mH&Y_Theta_channel27,0.06194932847291901,0.7952835705262183,0.054968141727746056,0.8179597368229905
mH&Y_Delta_channel98,-0.06194932847291901,0.7952835705262183,-0.09054775991728173,0.7042057131533637
mH&Y_Alpha_channel27,0.06194932847291901,0.7952835705262183,0.012520229665022017,0.958219049797046
mH&Y_Gamma_channel35,0.06194932847291901,0.7952835705262183,-0.07395387447051746,0.7566669405409705
mH&Y_Gamma_channel44,-0.06194932847291901,0.7952835705262183,-0.2469755525303982,0.29382702486212725
mH&Y_Gamma_channel23,-0.06194932847291901,0.7952835705262183,-0.16015246835023558,0.5000057465762335
Apathy_Beta_channel31,0.06177035435824303,0.79586302209066,0.010577931723514011,0.9646964219864067
Apathy_Theta_channel100,-0.06177035435824303,0.79586302209066,0.14660207476722262,0.5373956089854584
Apathy_Beta_channel69,0.06177035435824303,0.79586302209066,0.18773856166433253,0.428000711772875
UPDRS III _Gamma_channel38,0.061747057976362894,0.7959384546783004,0.1952610996022865,0.4093756902929565
UPDRS III _Alpha_channel8,-0.061747057976362894,0.7959384546783004,0.06882242149992286,0.7731117656123313
UPDRS III _Delta_channel21,0.061747057976362894,0.7959384546783004,-0.08356291087561979,0.7261469297711347
BDI_Gamma_channel87,-0.06160096594376845,0.7964115335092805,-0.21649317553102618,0.35925532355394174
BDI_Alpha_channel20,-0.06160096594376845,0.7964115335092805,0.21848901420200967,0.3547335036903783
Apathy_Delta_channel91,-0.061017057353874214,0.7983030420711432,-0.01751008644876212,0.9415908577506598
Apathy_Alpha_channel80,0.060263760349505396,0.8007448638694963,-0.11852718512349408,0.6186959691755565
MoCA corretto_Gamma_channel41,0.06024103217206136,0.8008185653252472,-0.059855854147479015,0.8020678415384894
MoCA corretto_Delta_channel115,0.06024103217206136,0.8008185653252472,0.10102439972340169,0.6717181319585335
MoCA corretto_Beta_channel104,0.06024103217206136,0.8008185653252472,0.2609496502860632,0.2664598054130267
MoCA corretto_Alpha_channel78,-0.06024103217206136,0.8008185653252472,0.05455370652019366,0.819310470489576
UPDRS III _Beta_channel16,-0.06024103217206136,0.8008185653252472,-0.41253592599001776,0.07066677529304048
MoCA corretto_Delta_channel93,-0.06024103217206136,0.8008185653252472,0.12138329938955739,0.6102048560438349
UPDRS III _Gamma_channel17,-0.0594880192699106,0.8032612992925476,-0.3335072807613448,0.1507242385865003
UPDRS III _Delta_channel74,0.0594880192699106,0.8032612992925476,0.10572260700706822,0.6573252692515994
BDI_Delta_channel14,-0.059319448686591836,0.8038083748566177,-0.12009943301037222,0.6140158944646874
Apathy_Gamma_channel82,0.058757166340767754,0.8056338284697575,0.16713079329858893,0.48125653200452856
MoCA corretto_Beta_channel100,0.058735006367759815,0.8057057908745924,0.31362886012985414,0.17812570705173708
UPDRS III _Delta_channel45,-0.058735006367759815,0.8057057908745924,0.030801901117631064,0.8974284103699186
UPDRS III _Delta_channel39,0.058735006367759815,0.8057057908745924,0.06278630345163125,0.7925751311964276
MoCA corretto_Theta_channel57,-0.058735006367759815,0.8057057908745924,0.09235772791601396,0.698555858759738
MoCA corretto_Beta_channel53,0.058735006367759815,0.8057057908745924,0.24594895692047417,0.2959029899925101
UPDRS III _Theta_channel109,-0.058735006367759815,0.8057057908745924,0.009181057291615669,0.9693561998359159
MoCA corretto_Beta_channel85,0.058735006367759815,0.8057057908745924,0.011511541153709948,0.9615826366712571
BDI_Beta_channel70,0.05855894293419964,0.8062775935246072,0.12211320764582087,0.6080424806871618
Apathy_Alpha_channel76,-0.05800386933639895,0.8080809289421915,-0.21831648588851094,0.35512308584731134
Apathy_Delta_channel93,-0.05800386933639895,0.8080809289421915,-0.025756151675507932,0.9141657472895144
UPDRS III _Gamma_channel21,0.05798199346560906,0.8081520189086421,-0.18560994301604244,0.43335144196288067
UPDRS III _Delta_channel7,0.05798199346560906,0.8081520189086421,-0.11570086582301059,0.6271445517034462
UPDRS III _Alpha_channel39,-0.05798199346560906,0.8081520189086421,-0.04257309814451461,0.8585553067277303
mH&Y_Alpha_channel98,-0.05752437643913908,0.8096394669805695,-0.11768868454180584,0.6211977200308916
mH&Y_Beta_channel88,-0.05752437643913908,0.8096394669805695,-0.10310311738029623,0.6653360888337687
mH&Y_Beta_channel102,-0.05752437643913908,0.8096394669805695,-0.12076988558105264,0.6120245213836755
mH&Y_Delta_channel81,0.05752437643913908,0.8096394669805695,-0.20336565975311827,0.38981290653138945
mH&Y_Theta_channel29,0.05752437643913908,0.8096394669805695,-0.01666336541668173,0.9444110139981299
mH&Y_Delta_channel34,0.05752437643913908,0.8096394669805695,0.12303439090507515,0.605317914385396
mH&Y_Alpha_channel115,-0.05752437643913908,0.8096394669805695,-0.016041187558341573,0.9464836966921405
mH&Y_Beta_channel35,0.05752437643913908,0.8096394669805695,-0.05724076200990809,0.8105616491991372
mH&Y_Alpha_channel23,-0.05752437643913908,0.8096394669805695,-0.06713174194809154,0.7785507305396377
mH&Y_Delta_channel88,0.05752437643913908,0.8096394669805695,0.023214251367939434,0.9226111547400815
mH&Y_Theta_channel90,0.05752437643913908,0.8096394669805695,0.020773345217276314,0.9307285343884332
mH&Y_Gamma_channel72,0.05752437643913908,0.8096394669805695,-0.12284831894178491,0.6058678529143178
Apathy_Alpha_channel87,-0.057250572332030125,0.8105297465745218,0.11699740875838634,0.6232632266347353
Apathy_Alpha_channel69,0.057250572332030125,0.8105297465745218,0.1475257977922783,0.5348066691436417
MoCA corretto_Beta_channel109,0.05722898056345829,0.8105999621910354,0.1438554468202744,0.545127451339642
UPDRS III _Delta_channel47,-0.05722898056345829,0.8105999621910354,-0.12579842915535552,0.5971729696153404
MoCA corretto_Alpha_channel26,-0.05722898056345829,0.8105999621910354,0.12092122052659393,0.6115753890109101
MoCA corretto_Beta_channel77,0.05722898056345829,0.8105999621910354,0.19963045725301548,0.3987635111219978
MoCA corretto_Gamma_channel67,-0.05722898056345829,0.8105999621910354,0.2423308588991587,0.30329074540978673
BDI_Theta_channel107,0.05703793142941523,0.8112213073912731,0.2941596212790881,0.20806824146510777
Apathy_Theta_channel109,-0.05649727532766131,0.8129802600997605,0.005993784290312443,0.979991845053547
Apathy_Theta_channel62,0.05649727532766131,0.8129802600997605,0.1375102762110274,0.5631796220250629
UPDRS III _Alpha_channel35,-0.05647596766130752,0.8130495994776776,-0.009538186017151565,0.9681647715431161
UPDRS III _Gamma_channel84,0.05647596766130752,0.8130495994776776,0.08608968614786096,0.7181849260645089
BDI_Theta_channel86,0.05627742567702303,0.8136957588421427,0.245435095470484,0.2969454721554584
Apathy_Gamma_channel68,-0.05574397832329249,0.815432448210902,0.24268221223503905,0.302568454432651
Apathy_Alpha_channel73,0.05574397832329249,0.815432448210902,0.19421100778682765,0.4119487890809498
UPDRS III _Delta_channel94,-0.05572295475915675,0.8155009094845299,0.016108412123793887,0.9462597329820748
UPDRS III _Theta_channel108,-0.05572295475915675,0.8155009094845299,-0.016821901118847987,0.943882932979299
MoCA corretto_Delta_channel89,0.05572295475915675,0.8155009094845299,0.0665421151300527,0.7804499246091328
UPDRS III _Alpha_channel4,0.05572295475915675,0.8155009094845299,0.1978695441709794,0.4030220278901355
BDI_Gamma_channel77,0.05551691992463083,0.8161719107367761,-0.14687704627077075,0.5366243389554306
Apathy_Gamma_channel70,-0.05499068131892368,0.8178862895614147,0.1782831021522381,0.45203639909030235
BDI_Alpha_channel100,-0.05475641417223862,0.81864974109796,0.15280037630146767,0.5201346511997362
BDI_Theta_channel77,-0.05475641417223862,0.81864974109796,-0.02061778363513733,0.9312460953065571
Apathy_Theta_channel30,0.05423738431455486,0.8203417627657358,0.011878470127332064,0.9603589949571871
Apathy_Delta_channel107,-0.05423738431455486,0.8203417627657358,0.05602852589556134,0.814505972461537
Apathy_Gamma_channel4,0.05423738431455486,0.8203417627657358,0.2720271073852628,0.24594554037207023
