,OR,log_OR,p-value,2.5%,97.5%
Slope_Gamma_channel39,0.5735266955788848,-0.555950794971414,0.66192703331642,0.04745540339024228,6.931410272434214
Slope_Delta_channel67,0.5666262033237703,-0.5680554460546906,0.7556012010560508,0.015843430136329665,20.264882764048316
Slope_Theta_channel103,0.5663273841186217,-0.5685829508269776,0.4901937967290494,0.11262889130967235,2.8476415089695344
Slope_Gamma_channel28,0.5592436825916928,-0.5811699748908232,0.6576674953082666,0.04278143687214361,7.310495378016674
Slope_Gamma_channel99,0.5526843311267154,-0.5929682702340952,0.6513187668764256,0.04223134623540033,7.233015215056862
Slope_Theta_channel61,0.5526134603231763,-0.5930965086223096,0.43585811646036554,0.12431557775622232,2.4565033766660798
Slope_Theta_channel108,0.5491265385185138,-0.5994263749263783,0.44531097351187854,0.11780868310877324,2.559573261903893
Slope_Theta_channel17,0.5474571149400751,-0.6024711492359229,0.3788572582528479,0.143086164975058,2.094607069458842
Slope_Gamma_channel95,0.5453103558449532,-0.6064001861338915,0.6005490955120703,0.056345223844012526,5.277526006729114
Slope_Theta_channel30,0.5438692693943183,-0.609046374619523,0.3727753116298006,0.14250817416216666,2.075626776713259
Slope_Theta_channel70,0.5345741817527567,-0.6262847709576462,0.4607961324465746,0.10120540403440856,2.8236590577660388
Slope_Theta_channel62,0.5323597192897032,-0.6304358540580389,0.36457712380610985,0.13625218340797648,2.0800170950186794
Slope_Delta_channel18,0.5318613708808063,-0.6313724046487499,0.7549325466422241,0.010094061638607864,28.02405294943533
Slope_Gamma_channel6,0.5261853091499746,-0.6421018295228552,0.6768440400542117,0.025688325900815514,10.778085759043751
Slope_Theta_channel69,0.5243301588288125,-0.645633718973655,0.461681429311662,0.09397150451152696,2.9255902295756537
Slope_Theta_channel79,0.5225122444733408,-0.6491068610190139,0.34930580914628395,0.13420124769184621,2.034400203576917
Slope_Theta_channel24,0.5175076661195296,-0.6587309401947905,0.36107909240445457,0.12588747979458473,2.1274092143991195
Slope_Gamma_channel103,0.5131130305606114,-0.6672591256041775,0.5752159412343794,0.0497366558008114,5.293580316005077
Slope_Theta_channel18,0.5130238701274972,-0.6674329044309185,0.3295296817008544,0.13411807658997774,1.962401325849783
Slope_Theta_channel71,0.510539914130265,-0.672286458086572,0.4105436521279715,0.10295636102292102,2.5316648853013555
Slope_Theta_channel59,0.5092384413060583,-0.6748389216172352,0.33326681193267416,0.12978811290282896,1.9980550167793627
Slope_Gamma_channel34,0.5091740723904337,-0.674965331917275,0.7142991237428666,0.013724198386350363,18.890592273316905
Slope_Gamma_channel85,0.5061197483401729,-0.6809819808947137,0.5907998291724272,0.04228486437348608,6.057893372848049
Slope_Theta_channel32,0.5058152582260114,-0.6815837786808864,0.3463105850262953,0.12244884717255945,2.089436375776528
Slope_Theta_channel67,0.5053721686396218,-0.6824601535308427,0.35443715305270695,0.1192034948077263,2.1425632633294254
Slope_Theta_channel96,0.5048610346865711,-0.6834720664138941,0.35007033855870484,0.12039015777435004,2.117155331107142
Slope_Theta_channel15,0.5011073696441902,-0.6909348901914764,0.2993541220125574,0.13590578826523847,1.8476666749590305
Slope_Theta_channel91,0.5003403050547374,-0.6924668019604917,0.3829937123736774,0.10558931145622537,2.370887899634163
Slope_Theta_channel66,0.4931387323992157,-0.706964740065372,0.3170135823696134,0.12347207400625017,1.9695612254799832
Slope_Theta_channel16,0.4867977806313366,-0.7199064769766584,0.3464096316745272,0.10877784115042975,2.17849588410092
Slope_Delta_channel75,0.48577923084619307,-0.7220010158059669,0.7763410796050725,0.003335451362722396,70.74948349086729
Slope_Gamma_channel12,0.4849879894696527,-0.7236311523313838,0.509032524030236,0.056617649050431165,4.154417463012353
Slope_Theta_channel63,0.484160965468162,-0.7253378542744142,0.31401833369290133,0.11796875931494943,1.987067100173844
Slope_Theta_channel20,0.48310164288091045,-0.7275282067218858,0.29322812847543633,0.12440932266076261,1.8759622861273129
Slope_Gamma_channel67,0.48179693746755586,-0.7302325452608464,0.5230256011866274,0.051245845731973445,4.529699639795111
Slope_Theta_channel19,0.48073689074463744,-0.7324351632269237,0.2740352677191885,0.1293990135400052,1.7860102005443177
Slope_Theta_channel28,0.47933831251964676,-0.7353486416909814,0.3309426653535914,0.10884913798615908,2.1108593241996902
Slope_Theta_channel92,0.47335840830806586,-0.7479024431593513,0.29208550910394726,0.11774344613716214,1.9030204233611716
Slope_Theta_channel98,0.4636478671277408,-0.7686299219238995,0.28862659592490125,0.11210513637449554,1.9175690931232814
Slope_Delta_channel35,0.46097826442103335,-0.7744043858583423,0.7212526368909382,0.006548507472491625,32.450289040866615
Slope_Gamma_channel29,0.4583222646258349,-0.7801827077484581,0.5992869621632875,0.024960795684045668,8.415568995102934
Slope_Gamma_channel87,0.45744294060735047,-0.7821031220286784,0.565941020917418,0.03166744926709043,6.607859134678135
Slope_Theta_channel29,0.45410587153630616,-0.7894249109105002,0.2661285145427891,0.11295071586928543,1.825682475553245
Slope_Theta_channel100,0.4493715264925419,-0.7999052801777747,0.27135666672305236,0.1080417173519311,1.8690444188744466
Slope_Theta_channel102,0.44467079966981743,-0.810421046608088,0.2820769711154142,0.10156209488227194,1.9469086405533549
Slope_Theta_channel94,0.43857920477190254,-0.824214856863129,0.2569220522590583,0.10548996473942501,1.8234124860453798
Slope_Theta_channel56,0.4374021849422334,-0.8269021754564879,0.22406488497207566,0.11533163556258487,1.6588741715053485
Slope_Theta_channel26,0.42760525126600285,-0.8495548191161901,0.2638722261272405,0.09634109789070137,1.897904994997045
Slope_Delta_channel100,0.4257913448680787,-0.8538058534835092,0.6371644208778403,0.01225638834114877,14.79214466107348
Slope_Theta_channel64,0.42429801789624183,-0.8573191982525,0.23936319127550432,0.10172787308445995,1.769709741608477
Slope_Theta_channel13,0.4237166464724163,-0.8586903337748804,0.26229112017882517,0.09441639233442417,1.901532054538923
Slope_Theta_channel65,0.42233473531536886,-0.8619570677244308,0.26157588078899097,0.09378398219140709,1.9018879822128667
Slope_Gamma_channel51,0.4222661408961214,-0.8621194981015007,0.4891064104011906,0.03670411863901063,4.858002326686829
Slope_Gamma_channel105,0.4132096372346765,-0.8838002185946118,0.47078791151295196,0.03741583344295143,4.563367659949273
Slope_Delta_channel15,0.4122914823758877,-0.8860246982847944,0.6876250954901051,0.00548901519832133,30.968080848399207
Slope_Gamma_channel86,0.4101794079120775,-0.8911606347207519,0.5164383530441037,0.02778982611368922,6.054271300108071
Slope_Gamma_channel98,0.4101532536023271,-0.8912243998516223,0.46577648247699344,0.03739831088349554,4.498216295506957
Slope_Theta_channel57,0.40872771038096267,-0.8947060894356257,0.2065080560281327,0.1019888681920249,1.6380056391911932
Slope_Delta_channel9,0.4083506889708812,-0.8956289419725137,0.6642553812577406,0.00715526921602811,23.304543847136546
Slope_Gamma_channel80,0.4064997258639363,-0.9001720243759597,0.4403732175188778,0.041302391640452636,4.00078592460038
