,odds_ratios,log_odds
Theta_channel113,1.0416639242140984,0.04081936176232396
Delta_channel2,1.0415257333685826,0.040686689400769444
Theta_channel0,1.0414626844821642,0.04062615244732577
Beta_channel55,1.0411131971530505,0.040290522580989224
Theta_channel2,1.0401468206402311,0.039361876881743287
Gamma_channel43,1.0400823947155742,0.039299935703144294
Theta_channel75,1.0399940466916762,0.03921498880197047
Beta_channel74,1.0399848518516623,0.03920614751995512
Alpha_channel13,1.0392249822811466,0.038475226001721444
Delta_channel100,1.0390639174163652,0.03832022843124182
Alpha_channel3,1.0389320201769288,0.03819328185042569
Beta_channel60,1.0388555073180574,0.03811963345481902
Gamma_channel54,1.0388214320035438,0.03808683209492346
Beta_channel42,1.0387158345868388,0.037985175755473784
Beta_channel28,1.038408059322689,0.03768882822675406
Gamma_channel92,1.0382744400580048,0.03756014291746064
Alpha_channel43,1.037385634355238,0.03670373509997017
Beta_channel77,1.0372437348486416,0.03656694005703484
Theta_channel29,1.03706489197726,0.03639450393107753
Delta_channel10,1.0362375498638863,0.03559641278856811
Theta_channel8,1.035663837222531,0.035042609736363084
Theta_channel14,1.035628590710691,0.03500857638465649
Alpha_channel73,1.035574878559779,0.03495671074062773
Alpha_channel68,1.035535829291053,0.03491900221197936
Theta_channel19,1.0350513937667354,0.03445108129779418
Delta_channel52,1.0340508540587832,0.03348395675188075
Beta_channel31,1.033987203361814,0.03342240015067523
Theta_channel39,1.033962994295156,0.033398986562972195
Gamma_channel56,1.0338967897473115,0.03333495461227807
Gamma_channel9,1.0336242544119376,0.03307131972670113
Delta_channel66,1.0335690908321664,0.03301794921841158
Alpha_channel54,1.0334982534556827,0.03294941020664944
Beta_channel57,1.0328937023970335,0.03236428300056891
Gamma_channel53,1.0328860938610662,0.03235691674015631
Beta_channel16,1.0319850385860458,0.031484169460139676
Theta_channel51,1.0319522257455434,0.03145237310559696
Delta_channel75,1.031909187727904,0.031410666799771815
Delta_channel74,1.0315224725607328,0.031035839584370097
Delta_channel15,1.030800865492152,0.03033603942722223
Delta_channel27,1.0306913819627805,0.03022982168169391
Beta_channel14,1.030574669428378,0.030116578139504316
Delta_channel39,1.0305602281773563,0.030102565227454053
Alpha_channel42,1.0305553585241927,0.030097839967798485
Alpha_channel100,1.0304090056893207,0.029955816323276378
Beta_channel26,1.0302151139285232,0.02976762891003217
Theta_channel53,1.0300760526008543,0.029632636992249647
Delta_channel12,1.0291652765501222,0.028748062564544687
Beta_channel78,1.0283981157354425,0.028002364178671992
Alpha_channel2,1.027915328640705,0.027532798505278337
Beta_channel41,1.0277954681036225,0.027416186248916223
Gamma_channel57,1.027723085804973,0.027345758960831766
Beta_channel3,1.0276705496682021,0.02729463869279597
Beta_channel111,1.0276541187556223,0.027278650063035766
Gamma_channel58,1.0265789720717224,0.026231887855892384
Delta_channel51,1.0265186655295993,0.02617314097407233
Gamma_channel10,1.0259249508373538,0.02559459674116734
Gamma_channel75,1.0258281714129716,0.025500258466835596
Theta_channel16,1.0258136059651513,0.025486059645207816
Delta_channel107,1.0255817227255821,0.02525998597007209
Theta_channel52,1.025189733592306,0.02487770140409336
Delta_channel31,1.0248645823728064,0.02456048910421035
Alpha_channel92,1.0244465643294123,0.024152529532171407
Alpha_channel20,1.0243838892850468,0.024091348242841707
Theta_channel38,1.0240188956803469,0.02373497925990367
Delta_channel47,1.0238408883717547,0.02356113209475423
Theta_channel109,1.0238064247117544,0.02352747037988437
