,spearman_corr,p_val1
BDI_Delta_channel114,-0.27986611688033075,0.23205764498668896
Apathy_Alpha_channel2,0.27947318862083126,0.2327413951962132
BDI_Delta_channel109,-0.2791056111279385,0.23338221237392276
BDI_Gamma_channel109,-0.2791056111279385,0.23338221237392276
mH&Y_Gamma_channel76,-0.27877197812813553,0.233964840808193
mH&Y_Alpha_channel55,-0.27877197812813553,0.233964840808193
mH&Y_Beta_channel65,-0.27877197812813553,0.233964840808193
mH&Y_Theta_channel48,-0.27877197812813553,0.233964840808193
mH&Y_Beta_channel24,-0.27877197812813553,0.233964840808193
mH&Y_Theta_channel47,-0.27877197812813553,0.233964840808193
mH&Y_Alpha_channel36,-0.27877197812813553,0.233964840808193
mH&Y_Theta_channel62,-0.27877197812813553,0.233964840808193
mH&Y_Beta_channel63,-0.27877197812813553,0.233964840808193
Apathy_Delta_channel98,-0.2787198916164625,0.23405588518573966
Apathy_Delta_channel16,0.2787198916164625,0.23405588518573966
BDI_Theta_channel4,0.27834510537554635,0.23471166726158227
BDI_Theta_channel76,-0.27834510537554635,0.23471166726158227
BDI_Gamma_channel59,-0.27834510537554635,0.23471166726158227
Apathy_Alpha_channel58,0.2779665946120936,0.2353751716590427
UPDRS III _Gamma_channel108,-0.277861760893633,0.23555915249157564
UPDRS III _Theta_channel33,0.277861760893633,0.23555915249157564
Apathy_Alpha_channel48,0.27721329760772484,0.23669925689792337
UPDRS III _Theta_channel59,-0.2771087479914822,0.23688340520514478
MoCA corretto_Delta_channel46,-0.2771087479914822,0.23688340520514478
MoCA corretto_Beta_channel30,-0.2771087479914822,0.23688340520514478
UPDRS III _Delta_channel28,0.2771087479914822,0.23688340520514478
MoCA corretto_Gamma_channel55,-0.2771087479914822,0.23688340520514478
Apathy_Theta_channel16,0.276460000603356,0.2380281431017514
BDI_Gamma_channel89,-0.27606358811836973,0.2387293804080037
Apathy_Gamma_channel45,0.27570670359898725,0.23936183238722078
UPDRS III _Beta_channel115,-0.27560272218718074,0.23954630566355184
MoCA corretto_Theta_channel45,-0.27560272218718074,0.23954630566355184
MoCA corretto_Alpha_channel16,-0.27560272218718074,0.23954630566355184
MoCA corretto_Delta_channel76,-0.27560272218718074,0.23954630566355184
Apathy_Beta_channel114,-0.27495340659461837,0.24070032678810888
BDI_Beta_channel20,-0.27454257661358533,0.24143233488856786
BDI_Theta_channel18,-0.27454257661358533,0.24143233488856786
mH&Y_Delta_channel51,-0.2743470260943556,0.2417812649758462
mH&Y_Beta_channel77,-0.2743470260943556,0.2417812649758462
mH&Y_Beta_channel70,-0.2743470260943556,0.2417812649758462
UPDRS III _Delta_channel18,0.27409669638287915,0.24222841310152063
MoCA corretto_Theta_channel14,-0.27409669638287915,0.24222841310152063
BDI_Beta_channel50,0.27302156510880093,0.244154891514196
BDI_Delta_channel37,-0.27302156510880093,0.244154891514196
BDI_Theta_channel61,-0.27302156510880093,0.244154891514196
Apathy_Delta_channel11,0.2726935155815119,0.2447446597722913
UPDRS III _Theta_channel4,0.2725906705785776,0.24492974268094875
MoCA corretto_Alpha_channel17,-0.2725906705785776,0.24492974268094875
BDI_Theta_channel27,-0.2722610593564087,0.24552352526202154
BDI_Delta_channel20,-0.2715005536040165,0.24689706492863306
BDI_Delta_channel100,-0.2715005536040165,0.24689706492863306
Apathy_Theta_channel7,0.2711869215727743,0.24746494087186585
MoCA corretto_Delta_channel64,-0.2710846447742761,0.2476503082272007
MoCA corretto_Delta_channel84,-0.2710846447742761,0.2476503082272007
Apathy_Theta_channel10,0.27043362456840553,0.2488323040013524
mH&Y_Theta_channel66,-0.26992207406057567,0.24976360199598246
mH&Y_Alpha_channel68,-0.26992207406057567,0.24976360199598246
mH&Y_Theta_channel86,0.26992207406057567,0.24976360199598246
mH&Y_Alpha_channel79,-0.26992207406057567,0.24976360199598246
mH&Y_Beta_channel68,-0.26992207406057567,0.24976360199598246
mH&Y_Delta_channel93,-0.26992207406057567,0.24976360199598246
Apathy_Gamma_channel109,-0.26968032756403665,0.25020448414119417
Apathy_Delta_channel12,0.26968032756403665,0.25020448414119417
MoCA corretto_Beta_channel52,-0.2695786189699746,0.2503901222217206
Apathy_Theta_channel36,0.2689270305596678,0.251581482653402
MoCA corretto_Alpha_channel61,-0.26807259316567306,0.2531491957947933
MoCA corretto_Delta_channel98,0.26807259316567306,0.2531491957947933
MoCA corretto_Alpha_channel47,-0.26807259316567306,0.2531491957947933
UPDRS III _Theta_channel61,-0.26807259316567306,0.2531491957947933
BDI_Delta_channel99,-0.2676980248420555,0.25383840539766656
UPDRS III _Alpha_channel69,-0.26731958026352226,0.2545359580302937
Apathy_Gamma_channel105,-0.2666671395465614,0.2557414007681618
Apathy_Alpha_channel94,-0.2666671395465614,0.2557414007681618
Apathy_Alpha_channel67,0.2666671395465614,0.2557414007681618
Apathy_Beta_channel47,0.2659138425421926,0.25713768468686266
Apathy_Theta_channel48,0.2659138425421926,0.25713768468686266
mH&Y_Beta_channel64,-0.26549712202679576,0.2579121750144974
mH&Y_Alpha_channel69,-0.26549712202679576,0.2579121750144974
UPDRS III _Beta_channel93,-0.26506054155707,0.2587251593995132
MoCA corretto_Gamma_channel54,-0.26506054155707,0.2587251593995132
BDI_Gamma_channel105,-0.26465600183248666,0.25947992524028296
Apathy_Gamma_channel6,0.26440724853345493,0.25994472508274996
UPDRS III _Theta_channel62,-0.2643075286549192,0.2601312011512365
BDI_Gamma_channel92,-0.2638954960800945,0.2609025982177679
MoCA corretto_Delta_channel34,0.2635545157527684,0.2615420648728219
Apathy_Alpha_channel98,-0.26290065452471734,0.2627710674506032
UPDRS III _Beta_channel81,-0.2628015028506177,0.2629577512281585
Apathy_Delta_channel109,-0.26214735752034846,0.26419147850998637
MoCA corretto_Delta_channel81,0.2620484899484669,0.26437826079456395
UPDRS III _Delta_channel38,0.2620484899484669,0.26437826079456395
UPDRS III _Alpha_channel27,-0.2620484899484669,0.26437826079456395
UPDRS III _Alpha_channel15,-0.26129547704631617,0.2658035940625836
UPDRS III _Gamma_channel95,-0.26129547704631617,0.2658035940625836
mH&Y_Theta_channel59,-0.26107216999301586,0.2662272060863705
mH&Y_Gamma_channel85,-0.26107216999301586,0.2662272060863705
mH&Y_Theta_channel58,-0.26107216999301586,0.2662272060863705
mH&Y_Theta_channel32,0.26107216999301586,0.2662272060863705
mH&Y_Beta_channel97,-0.26107216999301586,0.2662272060863705
mH&Y_Alpha_channel45,-0.26107216999301586,0.2662272060863705
BDI_Alpha_channel24,-0.26085347307052564,0.2666424839291616
BDI_Theta_channel30,-0.26085347307052564,0.2666424839291616
Apathy_Delta_channel46,0.26064076351161086,0.2670467828921388
Apathy_Delta_channel110,-0.26064076351161086,0.2670467828921388
Apathy_Theta_channel20,0.26064076351161086,0.2670467828921388
MoCA corretto_Gamma_channel56,-0.2605424641441654,0.26723375143579453
Apathy_Gamma_channel55,0.259887466507242,0.26848167695856046
Apathy_Beta_channel111,-0.2591341695028732,0.2699213992920058
MoCA corretto_Theta_channel17,-0.25903643833986384,0.2701085396760938
MoCA corretto_Delta_channel37,-0.25903643833986384,0.2701085396760938
UPDRS III _Theta_channel29,0.25903643833986384,0.2701085396760938
BDI_Alpha_channel63,-0.2585719558133491,0.2709990644141131
BDI_Alpha_channel48,0.2585719558133491,0.2709990644141131
Apathy_Theta_channel35,0.2583808724985044,0.27136595004555186
Apathy_Theta_channel47,0.2583808724985044,0.27136595004555186
Apathy_Gamma_channel16,0.2576275754941356,0.27281532928443614
MoCA corretto_Delta_channel35,-0.2575304125355623,0.2730026269973827
UPDRS III _Delta_channel110,-0.2575304125355623,0.2730026269973827
UPDRS III _Theta_channel84,0.25677739963341156,0.27445690789283983
UPDRS III _Delta_channel61,-0.25677739963341156,0.27445690789283983
mH&Y_Gamma_channel66,-0.2566472179592359,0.274708814679457
mH&Y_Theta_channel61,-0.2566472179592359,0.274708814679457
mH&Y_Theta_channel97,-0.2566472179592359,0.274708814679457
Apathy_Beta_channel14,0.25612098148539797,0.27572857303886
Apathy_Delta_channel115,-0.25612098148539797,0.27572857303886
Apathy_Delta_channel53,0.25612098148539797,0.27572857303886
Apathy_Theta_channel74,0.25612098148539797,0.27572857303886
MoCA corretto_Theta_channel84,-0.25602438673126077,0.2759160134778957
BDI_Alpha_channel98,-0.2555299328037802,0.2768767359749436
BDI_Theta_channel108,-0.2555299328037802,0.2768767359749436
UPDRS III _Gamma_channel97,-0.25527137382911,0.27737994354204043
BDI_Gamma_channel45,0.25476942705138805,0.2783584563869496
MoCA corretto_Delta_channel19,-0.25451836092695923,0.27884869778630866
MoCA corretto_Alpha_channel62,-0.25451836092695923,0.27884869778630866
UPDRS III _Beta_channel113,-0.25451836092695923,0.27884869778630866
BDI_Alpha_channel112,-0.2540089212989958,0.2798450972090544
BDI_Delta_channel102,-0.2540089212989958,0.2798450972090544
BDI_Delta_channel30,-0.2540089212989958,0.2798450972090544
BDI_Alpha_channel73,0.2540089212989958,0.2798450972090544
Apathy_Delta_channel75,0.2538610904722915,0.28013464887029665
UPDRS III _Gamma_channel12,-0.2537653480248085,0.2803222758231042
UPDRS III _Gamma_channel94,-0.2537653480248085,0.2803222758231042
BDI_Beta_channel115,-0.25324841554660366,0.2813366579805614
Apathy_Delta_channel58,0.25310779346792267,0.281612995449115
Apathy_Gamma_channel65,-0.25310779346792267,0.281612995449115
MoCA corretto_Gamma_channel62,-0.2530123351226577,0.28180067717602847
UPDRS III _Gamma_channel71,0.2530123351226577,0.28180067717602847
UPDRS III _Gamma_channel47,-0.2530123351226577,0.28180067717602847
BDI_Gamma_channel90,-0.25248790979421143,0.2828331381482631
UPDRS III _Gamma_channel52,-0.25225932222050695,0.28328390127971076
mH&Y_Delta_channel86,0.252222265925456,0.2833570162759962
mH&Y_Theta_channel55,-0.252222265925456,0.2833570162759962
mH&Y_Theta_channel51,-0.252222265925456,0.2833570162759962
mH&Y_Beta_channel46,-0.252222265925456,0.2833570162759962
mH&Y_Alpha_channel37,-0.252222265925456,0.2833570162759962
Apathy_Theta_channel67,0.251601199459185,0.28458416736447617
MoCA corretto_Alpha_channel19,-0.25150630931835616,0.28477194747964013
MoCA corretto_Alpha_channel74,-0.25150630931835616,0.28477194747964013
MoCA corretto_Beta_channel72,0.25150630931835616,0.28477194747964013
BDI_Alpha_channel38,0.25096689828942703,0.2858408539958167
MoCA corretto_Beta_channel35,-0.2500002835140546,0.28776250310351753
MoCA corretto_Delta_channel29,-0.2500002835140546,0.28776250310351753
MoCA corretto_Beta_channel61,-0.2500002835140546,0.28776250310351753
BDI_Beta_channel38,0.24944588678464263,0.2888682384692195
BDI_Theta_channel28,-0.24944588678464263,0.2888682384692195
BDI_Theta_channel115,-0.24944588678464263,0.2888682384692195
UPDRS III _Delta_channel72,0.24924727061190385,0.2892650107712776
BDI_Alpha_channel7,0.2486853810322504,0.29038930406973523
BDI_Delta_channel88,-0.2486853810322504,0.29038930406973523
Apathy_Theta_channel53,0.24858801144170978,0.2905844050625594
MoCA corretto_Delta_channel9,-0.2484942577097531,0.29077233702259364
UPDRS III _Beta_channel34,-0.2484942577097531,0.29077233702259364
MoCA corretto_Delta_channel79,0.2484942577097531,0.29077233702259364
UPDRS III _Alpha_channel86,-0.2484942577097531,0.29077233702259364
UPDRS III _Theta_channel31,0.2484942577097531,0.29077233702259364
MoCA corretto_Beta_channel60,-0.2484942577097531,0.29077233702259364
BDI_Alpha_channel107,0.24792487527985818,0.29191528379479853
Apathy_Gamma_channel63,-0.24783471443734092,0.2920965202537877
mH&Y_Theta_channel75,-0.24779731389167603,0.292171721074348
mH&Y_Delta_channel61,-0.24779731389167603,0.292171721074348
mH&Y_Gamma_channel36,-0.24779731389167603,0.292171721074348
mH&Y_Alpha_channel65,-0.24779731389167603,0.292171721074348
mH&Y_Theta_channel63,-0.24779731389167603,0.292171721074348
UPDRS III _Delta_channel91,-0.24774124480760232,0.2922844807548393
BDI_Theta_channel19,-0.24716436952746604,0.2934461764388398
UPDRS III _Alpha_channel45,-0.24698823190545158,0.29380144077529813
MoCA corretto_Beta_channel21,-0.24698823190545158,0.29380144077529813
MoCA corretto_Delta_channel60,-0.24698823190545158,0.29380144077529813
UPDRS III _Gamma_channel53,-0.24698823190545158,0.29380144077529813
UPDRS III _Gamma_channel110,-0.24698823190545158,0.29380144077529813
UPDRS III _Delta_channel70,-0.24698823190545158,0.29380144077529813
BDI_Beta_channel81,0.2464038637750738,0.2949819807024457
Apathy_Alpha_channel27,-0.2463281204286033,0.2951352095916692
UPDRS III _Beta_channel104,-0.24623521900330078,0.29532321580101667
BDI_Beta_channel7,0.2456433580226816,0.2965226951922004
MoCA corretto_Gamma_channel94,0.24548220610114999,0.29684980445865583
MoCA corretto_Gamma_channel28,-0.24548220610114999,0.29684980445865583
BDI_Delta_channel106,-0.2448828522702894,0.29806831842053527
BDI_Beta_channel77,0.2448828522702894,0.29806831842053527
Apathy_Beta_channel58,0.24482152641986568,0.298193168596109
BDI_Beta_channel32,0.24412234651789722,0.29961884880557954
Apathy_Delta_channel41,0.24406822941549686,0.29972937053060794
Apathy_Delta_channel108,-0.24406822941549686,0.29972937053060794
Apathy_Beta_channel39,0.24406822941549686,0.29972937053060794
Apathy_Alpha_channel39,0.24406822941549686,0.29972937053060794
MoCA corretto_Gamma_channel88,-0.2439761802968485,0.29991741672355277
MoCA corretto_Gamma_channel23,-0.2439761802968485,0.29991741672355277
mH&Y_Gamma_channel6,-0.24337236185789612,0.30115273279333077
mH&Y_Delta_channel101,-0.24337236185789612,0.30115273279333077
mH&Y_Alpha_channel32,0.24337236185789612,0.30115273279333077
mH&Y_Gamma_channel70,-0.24337236185789612,0.30115273279333077
mH&Y_Beta_channel25,-0.24337236185789612,0.30115273279333077
BDI_Beta_channel62,-0.243361840765505,0.3011742846710142
BDI_Theta_channel16,-0.24260133501311276,0.30273462424592723
BDI_Gamma_channel20,-0.24184082926072062,0.3042998656646737
Apathy_Theta_channel4,0.2418083384023904,0.3043668461567377
UPDRS III _Delta_channel97,-0.2417171415903962,0.3045548978139181
BDI_Gamma_channel4,0.2410803235083284,0.3058700069667389
BDI_Gamma_channel5,0.2410803235083284,0.3058700069667389
UPDRS III _Gamma_channel62,-0.24096412868824543,0.30611033434358625
UPDRS III _Beta_channel98,-0.24096412868824543,0.30611033434358625
UPDRS III _Alpha_channel13,-0.24021111578609464,0.307670572349255
UPDRS III _Alpha_channel57,-0.23945810288394392,0.3092356097295418
MoCA corretto_Beta_channel55,-0.23945810288394392,0.3092356097295418
mH&Y_Gamma_channel69,-0.23894740982411616,0.31029974758141976
mH&Y_Beta_channel32,0.23894740982411616,0.31029974758141976
mH&Y_Theta_channel33,0.23894740982411616,0.31029974758141976
mH&Y_Delta_channel50,-0.23894740982411616,0.31029974758141976
mH&Y_Theta_channel80,0.23894740982411616,0.31029974758141976
mH&Y_Theta_channel79,-0.23894740982411616,0.31029974758141976
Apathy_Gamma_channel111,-0.23879515038491514,0.3106174394654983
Apathy_Beta_channel8,0.23804185338054634,0.3121920903536932
BDI_Gamma_channel11,0.23803830049875957,0.31219952846988386
BDI_Gamma_channel102,-0.23803830049875957,0.31219952846988386
UPDRS III _Delta_channel99,-0.2379520770796424,0.3123800737503849
MoCA corretto_Theta_channel16,-0.2379520770796424,0.3123800737503849
Apathy_Beta_channel0,0.2372885563761775,0.3137715376677264
Apathy_Gamma_channel46,0.2365352593718087,0.3153557789473263
BDI_Beta_channel72,0.23651728899397514,0.3153936305526926
BDI_Beta_channel75,0.23651728899397514,0.3153936305526926
MoCA corretto_Delta_channel18,-0.23644605127534085,0.3155437077611785
MoCA corretto_Gamma_channel20,-0.23644605127534085,0.3155437077611785
MoCA corretto_Delta_channel30,-0.23644605127534085,0.3155437077611785
MoCA corretto_Alpha_channel18,-0.23644605127534085,0.3155437077611785
MoCA corretto_Beta_channel95,0.23644605127534085,0.3155437077611785
Apathy_Theta_channel39,0.23578196236743987,0.31694481164004484
BDI_Alpha_channel23,-0.23575678324158295,0.3169980081466942
BDI_Delta_channel4,0.23575678324158295,0.3169980081466942
BDI_Alpha_channel64,-0.23575678324158295,0.3169980081466942
Apathy_Gamma_channel95,-0.23502866536307102,0.31853863310114633
BDI_Beta_channel96,-0.23499627748919077,0.3186072665089001
MoCA corretto_Beta_channel29,-0.23494002547103926,0.3187264916459856
MoCA corretto_Alpha_channel30,-0.23494002547103926,0.3187264916459856
mH&Y_Alpha_channel24,-0.23452245779033623,0.31961235303291763
mH&Y_Beta_channel26,-0.23452245779033623,0.31961235303291763
mH&Y_Theta_channel70,-0.23452245779033623,0.31961235303291763
mH&Y_Theta_channel85,-0.23452245779033623,0.31961235303291763
mH&Y_Beta_channel15,-0.23452245779033623,0.31961235303291763
mH&Y_Delta_channel6,-0.23452245779033623,0.31961235303291763
Apathy_Delta_channel57,0.23427536835870222,0.32013724059350074
BDI_Theta_channel9,0.23423577173679855,0.32022140281921263
UPDRS III _Delta_channel65,-0.23418701256888852,0.32032505810181094
Apathy_Gamma_channel14,0.2335220713543334,0.3217406312874811
Apathy_Beta_channel104,-0.2335220713543334,0.3217406312874811
BDI_Theta_channel35,0.23347526598440635,0.3218404141614383
MoCA corretto_Gamma_channel73,0.23343399966673772,0.32192840381432314
MoCA corretto_Delta_channel47,-0.23343399966673772,0.32192840381432314
Apathy_Beta_channel2,0.23276877434996462,0.3233488022608585
Apathy_Theta_channel19,0.23276877434996462,0.3233488022608585
Apathy_Theta_channel68,0.23276877434996462,0.3233488022608585
Apathy_Beta_channel113,-0.23276877434996462,0.3233488022608585
BDI_Gamma_channel80,0.23271476023201415,0.3234642975231815
BDI_Alpha_channel53,0.23271476023201415,0.3234642975231815
UPDRS III _Delta_channel75,-0.232680986764587,0.3235365258537598
UPDRS III _Beta_channel32,0.232680986764587,0.3235365258537598
Apathy_Theta_channel71,0.2320154773455958,0.32496175049870646
BDI_Alpha_channel12,0.23195425447962192,0.3250930497957425
MoCA corretto_Theta_channel107,0.23192797386243624,0.32514942119779067
UPDRS III _Beta_channel25,-0.23192797386243624,0.32514942119779067
UPDRS III _Alpha_channel98,-0.23192797386243624,0.32514942119779067
BDI_Theta_channel100,-0.23119374872722975,0.32672666777401493
UPDRS III _Delta_channel93,-0.23117496096028545,0.3267670867314163
UPDRS III _Beta_channel46,-0.23117496096028545,0.3267670867314163
Apathy_Alpha_channel112,-0.23050888333685815,0.328201966244032
Apathy_Delta_channel2,0.23050888333685815,0.328201966244032
BDI_Alpha_channel95,0.23043324297483753,0.3283651481563894
BDI_Gamma_channel104,-0.23043324297483753,0.3283651481563894
BDI_Delta_channel80,0.23043324297483753,0.3283651481563894
BDI_Alpha_channel6,0.23043324297483753,0.3283651481563894
MoCA corretto_Delta_channel86,-0.2304219480581347,0.3283895192468784
mH&Y_Gamma_channel79,-0.23009750575655633,0.3290900273130818
mH&Y_Beta_channel91,-0.23009750575655633,0.3290900273130818
mH&Y_Alpha_channel70,-0.23009750575655633,0.3290900273130818
mH&Y_Alpha_channel25,-0.23009750575655633,0.3290900273130818
mH&Y_Beta_channel96,-0.23009750575655633,0.3290900273130818
mH&Y_Gamma_channel87,-0.23009750575655633,0.3290900273130818
mH&Y_Theta_channel34,0.23009750575655633,0.3290900273130818
Apathy_Theta_channel96,-0.2290022893281205,0.3314612525464635
UPDRS III _Delta_channel63,-0.22891592225383317,0.3316486719279419
MoCA corretto_Beta_channel45,-0.22891592225383317,0.3316486719279419
MoCA corretto_Alpha_channel28,-0.22891592225383317,0.3316486719279419
UPDRS III _Gamma_channel33,0.22891592225383317,0.3316486719279419
BDI_Delta_channel76,-0.22815172571766093,0.33330972926249314
Apathy_Beta_channel4,0.22749569531938288,0.3347395819399458
Apathy_Theta_channel79,0.22749569531938288,0.3347395819399458
BDI_Theta_channel46,0.22739121996526873,0.3349676243118379
BDI_Alpha_channel25,-0.22739121996526873,0.3349676243118379
UPDRS III _Delta_channel73,-0.22665688354738087,0.3365730677758798
MoCA corretto_Gamma_channel95,0.22590387064523007,0.33822402961387166
MoCA corretto_Gamma_channel57,-0.22590387064523007,0.33822402961387166
MoCA corretto_Gamma_channel90,-0.22590387064523007,0.33822402961387166
UPDRS III _Gamma_channel67,-0.22590387064523007,0.33822402961387166
mH&Y_Theta_channel20,-0.2256725537227764,0.3387321383940378
mH&Y_Delta_channel84,0.2256725537227764,0.3387321383940378
mH&Y_Beta_channel110,-0.2256725537227764,0.3387321383940378
BDI_Alpha_channel97,0.2251097027080921,0.3399703605043223
BDI_Theta_channel5,0.2251097027080921,0.3399703605043223
Apathy_Gamma_channel99,-0.22448250730190764,0.3413532526746118
MoCA corretto_Delta_channel54,-0.2243978448409286,0.34154017510607737
MoCA corretto_Beta_channel28,-0.2243978448409286,0.34154017510607737
BDI_Delta_channel28,-0.2243491969556999,0.34164760965112606
BDI_Theta_channel33,0.2243491969556999,0.34164760965112606
UPDRS III _Gamma_channel55,-0.2236448319387778,0.34320535076111514
Apathy_Theta_channel38,0.22297591329316996,0.3446885316151249
Apathy_Beta_channel18,0.22297591329316996,0.3446885316151249
MoCA corretto_Beta_channel108,0.222891819036627,0.34487525620013915
MoCA corretto_Beta_channel107,0.222891819036627,0.34487525620013915
MoCA corretto_Alpha_channel21,-0.222891819036627,0.34487525620013915
MoCA corretto_Gamma_channel46,-0.222891819036627,0.34487525620013915
MoCA corretto_Delta_channel28,-0.222891819036627,0.34487525620013915
UPDRS III _Theta_channel38,0.22213880613447626,0.3465498871896885
UPDRS III _Beta_channel69,-0.22213880613447626,0.3465498871896885
BDI_Alpha_channel30,-0.2220676796985233,0.34670830990210333
Apathy_Delta_channel18,0.22146931928443236,0.34804272884087606
Apathy_Delta_channel68,0.22146931928443236,0.34804272884087606
Apathy_Delta_channel6,0.22146931928443236,0.34804272884087606
MoCA corretto_Delta_channel95,0.22138579323232552,0.3482292394026424
MoCA corretto_Alpha_channel55,-0.22138579323232552,0.3482292394026424
MoCA corretto_Gamma_channel96,0.22138579323232552,0.3482292394026424
MoCA corretto_Beta_channel86,-0.22138579323232552,0.3482292394026424
mH&Y_Delta_channel45,-0.22124760168899643,0.34853794340318356
mH&Y_Delta_channel110,-0.22124760168899643,0.34853794340318356
mH&Y_Beta_channel87,-0.22124760168899643,0.34853794340318356
mH&Y_Theta_channel6,-0.22124760168899643,0.34853794340318356
mH&Y_Gamma_channel20,-0.22124760168899643,0.34853794340318356
Apathy_Alpha_channel0,0.2207160222800635,0.3497269109481288
Apathy_Alpha_channel43,0.2207160222800635,0.3497269109481288
UPDRS III _Theta_channel63,-0.22063278033017472,0.3499133084181648
BDI_Beta_channel107,0.2205466681937389,0.3501061934800316
Apathy_Delta_channel10,0.21996272527569471,0.3514158094038409
Apathy_Delta_channel77,0.21996272527569471,0.3514158094038409
UPDRS III _Delta_channel67,-0.21987976742802398,0.3516020897216491
MoCA corretto_Gamma_channel47,-0.21987976742802398,0.3516020897216491
MoCA corretto_Theta_channel34,0.21987976742802398,0.3516020897216491
UPDRS III _Gamma_channel115,-0.21912675452587319,0.353295578704668
UPDRS III _Theta_channel35,0.21912675452587319,0.353295578704668
BDI_Alpha_channel77,0.2190256566889545,0.3535233009637968
BDI_Delta_channel18,-0.2190256566889545,0.3535233009637968
UPDRS III _Theta_channel60,-0.2183737416237224,0.354993770664925
MoCA corretto_Alpha_channel64,-0.2183737416237224,0.354993770664925
Apathy_Beta_channel41,0.21770283426258824,0.3565107563588841
UPDRS III _Alpha_channel16,-0.21762072872157165,0.3566966608062082
UPDRS III _Delta_channel84,0.21762072872157165,0.3566966608062082
BDI_Gamma_channel13,0.2175046451841701,0.356959593891383
MoCA corretto_Alpha_channel72,0.2168677158194209,0.3584042442383505
MoCA corretto_Gamma_channel91,-0.2168677158194209,0.3584042442383505
mH&Y_Beta_channel109,-0.21682264965521653,0.35850658808562164
mH&Y_Theta_channel50,-0.21682264965521653,0.35850658808562164
mH&Y_Theta_channel65,-0.21682264965521653,0.35850658808562164
mH&Y_Delta_channel10,-0.21682264965521653,0.35850658808562164
mH&Y_Beta_channel99,-0.21682264965521653,0.35850658808562164
mH&Y_Delta_channel26,-0.21682264965521653,0.35850658808562164
mH&Y_Delta_channel103,-0.21682264965521653,0.35850658808562164
mH&Y_Theta_channel91,-0.21682264965521653,0.35850658808562164
BDI_Beta_channel95,0.2167441394317779,0.3586849224497719
Apathy_Beta_channel110,-0.2161962402538506,0.3599308825034365
UPDRS III _Gamma_channel46,-0.2161147029172701,0.3601165159771863
UPDRS III _Gamma_channel96,-0.21536169001511934,0.36183347094451657
UPDRS III _Delta_channel105,-0.21536169001511934,0.36183347094451657
MoCA corretto_Gamma_channel9,-0.21536169001511934,0.36183347094451657
BDI_Alpha_channel75,0.21522312792699347,0.3621499180064637
Apathy_Theta_channel14,0.214689646245113,0.36336975782512226
UPDRS III _Beta_channel40,-0.2146086771129686,0.36355510396807544
Apathy_Gamma_channel8,0.21393634924074417,0.36509621344862553
MoCA corretto_Delta_channel22,-0.2138556642108178,0.3652814097814975
BDI_Beta_channel12,0.2137021164222091,0.36563399600906166
Apathy_Gamma_channel33,0.21242975523200652,0.3685631338386983
mH&Y_Delta_channel12,-0.21239769762143662,0.3686371063820283
mH&Y_Gamma_channel77,-0.21239769762143662,0.3686371063820283
mH&Y_Beta_channel83,-0.21239769762143662,0.3686371063820283
mH&Y_Delta_channel46,-0.21239769762143662,0.3686371063820283
mH&Y_Theta_channel12,-0.21239769762143662,0.3686371063820283
MoCA corretto_Beta_channel56,-0.21234963840651627,0.3687480182418097
BDI_Alpha_channel96,-0.21218110491742467,0.36913711251804027
Apathy_Gamma_channel19,0.21167645822763773,0.370303587609478
UPDRS III _Delta_channel11,-0.21159662550436553,0.37048830988523584
UPDRS III _Theta_channel23,0.21084361260221474,0.3722332523115556
BDI_Beta_channel73,0.21066009341264028,0.372659222026519
BDI_Theta_channel104,-0.21066009341264028,0.372659222026519
Apathy_Beta_channel27,-0.21016986421890008,0.37379845410557055
MoCA corretto_Theta_channel72,0.2093375867979132,0.3757370664697487
MoCA corretto_Beta_channel18,-0.2093375867979132,0.3757370664697487
MoCA corretto_Beta_channel31,-0.2093375867979132,0.3757370664697487
BDI_Gamma_channel100,-0.20913908190785585,0.3762002774595774
BDI_Gamma_channel33,0.20913908190785585,0.3762002774595774
Apathy_Theta_channel98,-0.20866327021016245,0.3773118938442731
Apathy_Theta_channel18,0.20866327021016245,0.3773118938442731
UPDRS III _Theta_channel85,-0.20858457389576246,0.37749592644448604
UPDRS III _Delta_channel23,0.20858457389576246,0.37749592644448604
mH&Y_Delta_channel1,0.2079727455876567,0.3789284201231985
mH&Y_Alpha_channel91,-0.2079727455876567,0.3789284201231985
mH&Y_Beta_channel80,0.2079727455876567,0.3789284201231985
mH&Y_Theta_channel5,0.2079727455876567,0.3789284201231985
mH&Y_Gamma_channel10,-0.2079727455876567,0.3789284201231985
UPDRS III _Alpha_channel78,-0.20783156099361166,0.37925941368782523
Apathy_Delta_channel113,-0.2071566762014248,0.3808438590681713
Apathy_Beta_channel43,0.2071566762014248,0.3808438590681713
Apathy_Theta_channel41,0.2071566762014248,0.3808438590681713
UPDRS III _Beta_channel106,-0.20707854809146092,0.38102752208558655
BDI_Delta_channel10,0.20685756465067923,0.3815472773812275
BDI_Alpha_channel51,0.20685756465067923,0.3815472773812275
Apathy_Beta_channel16,0.206403379197056,0.38261677339992406
Apathy_Gamma_channel3,0.206403379197056,0.38261677339992406
MoCA corretto_Alpha_channel86,-0.20632553518931018,0.38280024542933966
BDI_Delta_channel19,-0.20609705889828703,0.3833390299567965
BDI_Theta_channel59,-0.20609705889828703,0.3833390299567965
BDI_Delta_channel91,-0.20609705889828703,0.3833390299567965
