,odds_ratios,log_odds
Gamma_channel113,0.945143827197525,-0.05641816497672987
Theta_channel37,0.9435358071005465,-0.05812096354173593
Beta_channel28,0.9434382503146611,-0.05822436378254889
Beta_channel27,0.9429922309325186,-0.058697235054390014
Delta_channel30,0.9428894022069815,-0.05880628614628471
Theta_channel98,0.9416870982982042,-0.06008222699726117
Gamma_channel24,0.9409532717878875,-0.060861798666009916
Gamma_channel114,0.9408564055238878,-0.06096474878392357
Delta_channel24,0.940388860221947,-0.06146180817334002
Delta_channel31,0.9397794924383674,-0.0621100137492438
Alpha_channel26,0.93974710681148,-0.0621444752215141
Delta_channel92,0.938923802971858,-0.06302095006129617
Delta_channel28,0.9385390500048143,-0.06343081486561948
Theta_channel76,0.9372705423420992,-0.06478330593001828
Delta_channel63,0.9368065461824612,-0.06527847891085245
Gamma_channel111,0.9363363615453592,-0.06578050643372567
Delta_channel76,0.9362325084356878,-0.06589142690393389
Delta_channel37,0.9360972018172711,-0.06603595980101007
Alpha_channel98,0.935806998300103,-0.06634602216368315
Alpha_channel30,0.9354237571330253,-0.06675563617983103
Beta_channel30,0.9343700197846417,-0.06788275241366032
Gamma_channel110,0.9329210963952359,-0.06943465149104451
Gamma_channel26,0.9314526521829658,-0.07100991988028067
Alpha_channel96,0.9304645376461321,-0.07207131469955137
Delta_channel90,0.9304569436657628,-0.07207947622645686
Gamma_channel65,0.9299518185595145,-0.07262250217743829
Delta_channel65,0.929407074986878,-0.07320844993622004
Delta_channel23,0.9273986527475313,-0.07537175974576779
Delta_channel105,0.9267176816847971,-0.076106310303041
Delta_channel104,0.9266596405220433,-0.07616894316476569
Beta_channel88,0.9266317524851201,-0.07619903884969735
Delta_channel108,0.9258169943128852,-0.07707869419906246
Alpha_channel88,0.9213537698109052,-0.08191120159309122
Gamma_channel63,0.9213150091324126,-0.08195327174584052
Delta_channel78,0.9160941854653066,-0.08763609703350553
Gamma_channel76,0.9160702566904121,-0.08766221780557737
Theta_channel96,0.9139877684891458,-0.08993809001452806
Delta_channel111,0.9132923777065914,-0.09069921120064976
Delta_channel113,0.912396736996798,-0.09168036486414073
Delta_channel26,0.9120462886838728,-0.09206453505997853
Gamma_channel98,0.9114994143997073,-0.09266432732143448
Delta_channel109,0.9105880480531977,-0.09366468152098938
Delta_channel115,0.9065533735591847,-0.09810537180106145
Beta_channel96,0.9044132083489971,-0.10046893414162718
Delta_channel114,0.9007161149036201,-0.10456514881966125
Gamma_channel37,0.8986211766627683,-0.10689371633979587
Delta_channel110,0.8967318710754341,-0.10899837902674853
Delta_channel112,0.8952194697188324,-0.1106863732052528
Delta_channel27,0.8946043692054731,-0.11137370401870834
Gamma_channel112,0.8936828781685883,-0.11240428914399857
Theta_channel88,0.8860773043218335,-0.12095108125561956
Delta_channel98,0.8853524177176987,-0.12176950112921373
Delta_channel88,0.8850930848805099,-0.12206245884936151
Gamma_channel94,0.881680564965744,-0.12592545981584205
Delta_channel94,0.863780628185452,-0.1464364449799286
Gamma_channel96,0.8403290304220201,-0.17396176095696766
Delta_channel96,0.8339469708560965,-0.18158546275034515
