,pearson_corr,p_val2
mH&Y_Theta_channel43,-0.07995672367615635,0.7375570306518253
BDI_Beta_channel13,0.07988975123585886,0.7377694427500429
Apathy_Beta_channel84,0.07973572304027479,0.738258033304637
UPDRS III _Alpha_channel0,0.07960745857510568,0.7386649728599433
Apathy_Theta_channel96,-0.07954290326295241,0.7388698102446587
Apathy_Beta_channel81,0.07954281840264615,0.7388700795220022
UPDRS III _Beta_channel43,0.07953335839633434,0.7389000980436313
Apathy_Delta_channel95,-0.07951529274767577,0.7389574250268341
Apathy_Theta_channel115,0.07942328018905279,0.7392494252815943
BDI_Theta_channel51,-0.07911039854675236,0.7402426065960956
UPDRS III _Delta_channel69,-0.07910415710669773,0.7402624228537256
Apathy_Theta_channel31,0.07894366333069013,0.7407720365775055
UPDRS III _Beta_channel82,-0.07855498639033692,0.7420066276189885
BDI_Alpha_channel90,0.07845766189478057,0.7423158636832949
UPDRS III _Gamma_channel30,0.07827373900656096,0.7429003587717602
Apathy_Delta_channel70,0.07817939090828052,0.7432002435415636
Apathy_Beta_channel99,0.07785922583265617,0.744218151222239
BDI_Delta_channel84,0.07771106634897088,0.7446893362078502
Apathy_Beta_channel104,-0.0777055766253,0.7447067966096559
UPDRS III _Gamma_channel35,0.077477397340569,0.7454326407449671
mH&Y_Delta_channel46,-0.07720193786533505,0.7463091595467051
mH&Y_Theta_channel31,0.07714184604377397,0.7465004131015963
MoCA corretto_Alpha_channel99,0.07700974598650623,0.7469208965997016
mH&Y_Delta_channel14,-0.07697545371056855,0.7470300625160167
UPDRS III _Gamma_channel10,0.07696406107687828,0.7470663308144339
MoCA corretto_Beta_channel61,0.07695499015389012,0.7470952083436063
BDI_Beta_channel112,-0.07695365751772379,0.7470994508542941
BDI_Beta_channel47,-0.07687776819213238,0.7473410596862935
BDI_Beta_channel36,-0.07682032303437338,0.7475239629130163
BDI_Alpha_channel2,0.07668749255113007,0.7479469399232856
BDI_Alpha_channel88,0.07651246828789693,0.7485043820214938
MoCA corretto_Delta_channel105,0.07632094919286495,0.7491144968663603
UPDRS III _Theta_channel18,-0.07624767062345611,0.7493479755070023
mH&Y_Delta_channel41,-0.07603832980300348,0.750015088437461
BDI_Theta_channel54,-0.07593611753530352,0.7503408735878322
BDI_Delta_channel41,0.0757966705224765,0.7507854041171829
BDI_Theta_channel0,0.07577348072902369,0.750859336100443
MoCA corretto_Theta_channel32,-0.07569863161462098,0.7510979787683657
UPDRS III _Delta_channel24,-0.0754827562567159,0.7517863795505755
UPDRS III _Delta_channel10,0.07547463839408405,0.7518122699717772
BDI_Delta_channel72,-0.07538511892956085,0.7520977926667127
mH&Y_Alpha_channel97,-0.07526420906861864,0.7524834843746718
BDI_Gamma_channel46,-0.07511667496237759,0.7529541815571932
Apathy_Delta_channel66,0.0749884533701487,0.7533633317084052
BDI_Alpha_channel42,0.07486914611664247,0.7537440934075839
UPDRS III _Theta_channel40,-0.07486905995440693,0.7537443684088005
mH&Y_Theta_channel33,0.07477201075647281,0.7540541353058539
UPDRS III _Theta_channel14,0.07475533321462524,0.754107371232146
MoCA corretto_Alpha_channel31,-0.07466022432079766,0.7544109861410356
BDI_Theta_channel31,0.07465909216148417,0.754414600527785
mH&Y_Delta_channel8,0.07461023270887977,0.7545705876379469
mH&Y_Gamma_channel71,-0.07429280214855077,0.7555842287573856
UPDRS III _Gamma_channel48,0.07425953356834143,0.7556904865747063
UPDRS III _Theta_channel92,0.07398916149523412,0.7565541949813237
mH&Y_Gamma_channel35,-0.07395387447051746,0.7566669405409705
BDI_Theta_channel60,-0.07386975879202715,0.7569357176008873
BDI_Gamma_channel33,-0.07382053263120626,0.7570930237241162
BDI_Alpha_channel96,0.07378330924804904,0.7572119801206162
BDI_Beta_channel59,-0.0734580105517195,0.7582517748234667
BDI_Theta_channel114,0.07335114895741783,0.7585934378076644
BDI_Delta_channel12,-0.07329717605876199,0.7587660189118266
mH&Y_Alpha_channel2,0.07303532055490251,0.7596034710483655
Apathy_Beta_channel87,0.07298142860227147,0.7597758573824084
BDI_Alpha_channel44,0.07283106304044978,0.7602568953355621
mH&Y_Delta_channel109,-0.07279591453873266,0.7603693519477891
mH&Y_Delta_channel92,-0.0727673709121765,0.7604606798590658
BDI_Gamma_channel86,-0.07268856763864597,0.7607128338874614
Apathy_Gamma_channel102,-0.07268292227316181,0.760730898770885
MoCA corretto_Theta_channel22,0.07245486996045601,0.7614607542100054
mH&Y_Gamma_channel105,0.07241737442081866,0.7615807729974903
mH&Y_Alpha_channel33,0.07218778557252117,0.7623157739647299
BDI_Gamma_channel74,-0.07215967549804846,0.7624057784490903
UPDRS III _Gamma_channel39,-0.07209057366079032,0.7626270452420285
UPDRS III _Gamma_channel86,-0.0719367997189511,0.7631194990354326
BDI_Theta_channel10,0.0719277754153323,0.7631484016656251
BDI_Theta_channel61,-0.07191490024038444,0.7631896382141239
Apathy_Alpha_channel23,-0.07191471332135113,0.7631902368820291
MoCA corretto_Alpha_channel97,0.07172992218048597,0.7637821527945727
BDI_Theta_channel55,-0.07157694317958119,0.7642722647698024
BDI_Gamma_channel45,-0.07155584912452118,0.7643398523826328
MoCA corretto_Gamma_channel27,-0.0714891313838742,0.7645536339721177
BDI_Theta_channel15,-0.07126096239936013,0.7652848726344131
MoCA corretto_Theta_channel41,-0.0712607875970954,0.7652854329161599
UPDRS III _Theta_channel112,-0.07126076542073033,0.7652855039965551
MoCA corretto_Gamma_channel71,0.0711041424812235,0.7657875618807191
UPDRS III _Theta_channel45,-0.07100371988696003,0.7661095157861106
mH&Y_Beta_channel95,-0.07082574079833334,0.7666802057593536
Apathy_Gamma_channel61,0.07065599975610316,0.7672245882242252
UPDRS III _Theta_channel89,0.07065052951673406,0.7672421337688906
UPDRS III _Theta_channel70,-0.07062836960117844,0.7673132118084167
MoCA corretto_Beta_channel41,-0.0705254219745034,0.7676434402846768
Apathy_Gamma_channel85,0.07033935684353737,0.7682403852832197
mH&Y_Beta_channel107,-0.0702602298207724,0.7684942833030357
MoCA corretto_Theta_channel19,-0.07013389358343969,0.7688997104449053
BDI_Alpha_channel33,0.0700534543168856,0.7691578791691256
MoCA corretto_Gamma_channel114,0.06982473448740702,0.7698920800645701
BDI_Alpha_channel18,0.06973531373412571,0.7701791759868785
Apathy_Beta_channel34,-0.0696911960408765,0.7703208316744083
UPDRS III _Gamma_channel70,-0.06962337639062526,0.7705386046564935
MoCA corretto_Theta_channel60,-0.06935350595579706,0.7714053385232245
BDI_Beta_channel12,-0.06923500594339072,0.7717860035294375
MoCA corretto_Delta_channel26,0.0691130566589802,0.7721778012745895
mH&Y_Beta_channel8,0.0689973713289202,0.7725495233071582
Apathy_Gamma_channel32,0.0689623541245852,0.7726620505808836
Apathy_Theta_channel34,0.06884236817325012,0.7730476567975624
MoCA corretto_Gamma_channel87,0.06882697352998607,0.7730971352159274
UPDRS III _Alpha_channel8,0.06882242149992286,0.7731117656123313
mH&Y_Gamma_channel34,0.06878361352612011,0.7732364988960556
mH&Y_Gamma_channel101,-0.06867611578788635,0.7735820369098947
Apathy_Gamma_channel31,0.06865238719059,0.7736583150410425
BDI_Beta_channel85,-0.06849744739727463,0.7741564347684524
mH&Y_Gamma_channel8,0.06837171549313766,0.774560715815722
MoCA corretto_Alpha_channel33,0.0683709420336075,0.7745632029870052
BDI_Delta_channel42,0.068334429110331,0.7746806179921712
BDI_Alpha_channel26,-0.06826902387632103,0.7748909540878519
BDI_Gamma_channel1,-0.06826108753819235,0.7749164775126853
MoCA corretto_Theta_channel85,-0.06822924215999251,0.7750188951317447
BDI_Theta_channel81,0.06818932189237926,0.7751472873787522
BDI_Gamma_channel35,-0.06817031997988217,0.7752084036283007
UPDRS III _Beta_channel71,0.06815020976442215,0.7752730859220172
mH&Y_Beta_channel108,-0.06806494377246294,0.7755473504215374
UPDRS III _Theta_channel96,0.06803808602000982,0.7756337457103164
BDI_Beta_channel46,0.06793275684898559,0.7759725902105119
MoCA corretto_Gamma_channel78,0.06790860414045943,0.7760502950968662
BDI_Beta_channel54,-0.06763953336366577,0.776916096812944
MoCA corretto_Theta_channel76,-0.06761689232806052,0.7769889615075102
Apathy_Beta_channel86,-0.06754160237402163,0.7772312768982059
Apathy_Beta_channel22,0.06738896930891425,0.777722576376422
MoCA corretto_Alpha_channel108,0.06735551930350475,0.7778302570248672
BDI_Beta_channel102,0.0672778246966674,0.778080382810524
Apathy_Delta_channel23,-0.06727482657197051,0.7780900352311446
mH&Y_Alpha_channel23,-0.06713174194809154,0.7785507305396377
Apathy_Theta_channel63,0.06667347461825712,0.7800267102793796
BDI_Beta_channel16,-0.06656799055954873,0.7803665543793974
MoCA corretto_Delta_channel89,0.0665421151300527,0.7804499246091328
BDI_Gamma_channel9,-0.0662940037240689,0.7812494526790772
Apathy_Beta_channel115,-0.06602752773317169,0.7821083952115478
MoCA corretto_Delta_channel99,0.06593764092916844,0.7823981857106156
Apathy_Gamma_channel27,-0.06592900576572969,0.7824260264935304
Apathy_Alpha_channel91,0.06580367546300878,0.7828301347957252
BDI_Beta_channel72,-0.06558870465913232,0.7835233997866243
BDI_Theta_channel33,0.06556503602162927,0.7835997390061545
BDI_Beta_channel39,0.06515646300279704,0.7849178222437803
BDI_Beta_channel82,0.06503252245040066,0.7853177741936256
MoCA corretto_Gamma_channel48,-0.06494213302317468,0.7856094904733537
MoCA corretto_Delta_channel40,-0.064863208106406,0.7858642295271421
UPDRS III _Beta_channel29,-0.06483919751793409,0.7859417305625775
BDI_Beta_channel1,0.0647296960556015,0.7862952023941354
BDI_Theta_channel42,0.06472636962805159,0.7863059407663893
BDI_Theta_channel98,-0.06441328114499022,0.7873168189434789
BDI_Alpha_channel75,0.06437820322375966,0.7874300965153392
BDI_Beta_channel20,-0.0640392018177317,0.7885250494971714
BDI_Beta_channel111,-0.06388586640557509,0.7890204386980022
BDI_Beta_channel115,0.06385530200834036,0.7891191941128428
UPDRS III _Delta_channel68,-0.06372849884858008,0.7895289358424653
BDI_Gamma_channel2,-0.06370034481405717,0.7896199177895735
BDI_Theta_channel71,-0.06355935793352166,0.7900755672433515
Apathy_Delta_channel24,-0.06352017145628452,0.790202223995027
mH&Y_Theta_channel14,-0.06345078552152693,0.7904265024832784
mH&Y_Alpha_channel90,-0.06343589886146847,0.7904746232021077
mH&Y_Theta_channel113,-0.0633125088409228,0.7908735061340431
MoCA corretto_Gamma_channel113,0.06326806202678423,0.7910172016237752
BDI_Gamma_channel39,-0.06311350694765329,0.7915169250120005
MoCA corretto_Alpha_channel87,0.06304751068233963,0.7917303347988608
UPDRS III _Delta_channel39,0.06278630345163125,0.7925751311964276
MoCA corretto_Theta_channel63,0.06254678963513052,0.793349962400764
BDI_Delta_channel57,-0.06244338606605848,0.793684532346882
BDI_Beta_channel62,-0.06235856427021719,0.7939590054926564
BDI_Gamma_channel4,-0.06231252624436279,0.7941079887815445
Apathy_Gamma_channel30,0.06201885849208753,0.7950584860181097
BDI_Theta_channel62,-0.061909014948103885,0.7954140817208373
BDI_Beta_channel42,0.06181200174134156,0.795728174169833
BDI_Gamma_channel95,0.06172434516964198,0.7960119993549187
BDI_Beta_channel68,0.06171914565899485,0.7960288357426473
BDI_Theta_channel64,-0.061387665425333804,0.7971023712864271
UPDRS III _Gamma_channel23,0.061288948238843885,0.7974221457486044
BDI_Delta_channel39,0.06113063141107381,0.7979350461142362
Apathy_Gamma_channel91,0.060883155649552406,0.7987369550749309
BDI_Theta_channel52,-0.06082921422373225,0.7989117701504589
BDI_Gamma_channel53,-0.0605430128025622,0.7998394546682684
UPDRS III _Delta_channel26,-0.06048521648372085,0.800026825255133
mH&Y_Delta_channel3,-0.06041120682854151,0.8002667734115411
UPDRS III _Beta_channel33,0.060386082222084525,0.8003482343096036
BDI_Theta_channel41,0.06033308142973455,0.8005200839930323
mH&Y_Delta_channel2,0.06029702114017557,0.8006370108626143
UPDRS III _Delta_channel109,-0.06020761948346662,0.800926916760927
BDI_Beta_channel10,0.06016108744596712,0.8010778177544594
mH&Y_Delta_channel106,-0.06011762332255674,0.8012187757887286
BDI_Theta_channel28,-0.06003629599145614,0.8014825434715949
BDI_Theta_channel100,0.06002835547048653,0.8015082979498303
MoCA corretto_Gamma_channel41,-0.059855854147479015,0.8020678415384894
UPDRS III _Alpha_channel74,-0.059799628316745214,0.8022502416680156
UPDRS III _Gamma_channel100,0.05975574718567009,0.8023926016583178
BDI_Gamma_channel93,-0.05959263211384125,0.8029218351605159
Apathy_Alpha_channel97,0.059468458358389126,0.8033247773665246
BDI_Beta_channel110,-0.059387169402973145,0.8035885848426902
BDI_Beta_channel37,-0.05890876830609079,0.8051415558836175
UPDRS III _Gamma_channel31,0.05888228879805859,0.8052275334324758
mH&Y_Theta_channel109,-0.058753098238115614,0.8056470391335065
BDI_Theta_channel18,-0.05862147735201718,0.8060744891318927
Apathy_Alpha_channel84,-0.058562815012915895,0.8062650171239782
mH&Y_Alpha_channel95,0.05854967872405595,0.8063076835992842
MoCA corretto_Beta_channel31,-0.05842114184016106,0.8067251973123133
BDI_Beta_channel88,-0.05829230025308689,0.8071437512801625
mH&Y_Gamma_channel4,0.05818334027823882,0.8074977573617882
Apathy_Alpha_channel33,0.05795952117112063,0.8082250485791511
Apathy_Beta_channel112,-0.057767722536859495,0.808848411098185
MoCA corretto_Theta_channel80,0.0577622709051699,0.8088661310055465
BDI_Beta_channel61,-0.057747918026008954,0.8089127838314912
BDI_Theta_channel57,0.05764452062322542,0.8092488867233998
Apathy_Theta_channel65,0.057604624685160255,0.8093785807891136
mH&Y_Alpha_channel3,-0.05752204745841685,0.8096470387608634
UPDRS III _Beta_channel46,-0.05750477714943116,0.80970318700083
BDI_Delta_channel106,-0.057433772825339006,0.8099340415977438
mH&Y_Beta_channel35,-0.05724076200990809,0.8105616491991372
Apathy_Alpha_channel105,-0.05718002911330558,0.8107591556169381
mH&Y_Gamma_channel104,0.057159795675504985,0.810824958214476
MoCA corretto_Delta_channel65,-0.05699443420593294,0.811362787727086
Apathy_Gamma_channel72,0.05695318347626398,0.811496966253396
BDI_Delta_channel67,0.05660307832084431,0.8126359760012591
UPDRS III _Delta_channel112,-0.05630452743248565,0.8136075487289163
Apathy_Theta_channel84,0.056211632568612,0.8139099095821718
Apathy_Delta_channel107,0.05602852589556134,0.814505972461537
BDI_Beta_channel8,-0.05559330948841052,0.8159231156304478
BDI_Theta_channel20,-0.05537505588843503,0.8166339962223377
Apathy_Theta_channel108,0.05536359111799563,0.8166713422996322
Apathy_Beta_channel109,-0.05524243512656188,0.8170660268221617
BDI_Theta_channel8,0.05522622562587893,0.8171188350142347
mH&Y_Theta_channel27,0.054968141727746056,0.8179597368229905
mH&Y_Theta_channel95,-0.054956408303485485,0.8179979718070561
MoCA corretto_Beta_channel60,-0.054620363764783145,0.8190931869905271
MoCA corretto_Alpha_channel78,0.05455370652019366,0.819310470489576
BDI_Beta_channel69,0.05455090218613437,0.819319612092343
UPDRS III _Alpha_channel38,0.05442022625434831,0.8197456159765668
MoCA corretto_Theta_channel37,-0.054358447153722136,0.8199470329412242
mH&Y_Alpha_channel40,-0.054188483975928514,0.8205012159108338
BDI_Alpha_channel41,0.054021792539865596,0.8210448105824217
mH&Y_Gamma_channel100,-0.053954788833770924,0.8212633374022803
mH&Y_Delta_channel1,0.05392710791199022,0.8213536200473379
MoCA corretto_Delta_channel111,0.053739788307136216,0.8219646286430546
BDI_Theta_channel75,-0.05356368318540368,0.8225391472921041
UPDRS III _Gamma_channel0,0.05342564107261524,0.8229895514447699
mH&Y_Theta_channel2,0.053377253881661584,0.8231474419164371
MoCA corretto_Alpha_channel22,0.0531827776876558,0.8237820960094728
mH&Y_Beta_channel0,-0.053157095404890706,0.8238659155161178
mH&Y_Alpha_channel114,-0.052854171318579536,0.8248547100104855
BDI_Beta_channel53,0.0528445478038084,0.8248861269308569
BDI_Beta_channel109,0.05282396639545903,0.8249533178441488
BDI_Delta_channel99,-0.0527341818837464,0.825246445762026
Apathy_Delta_channel34,-0.05262166040212628,0.82561383663597
Apathy_Gamma_channel92,0.05261447514542661,0.8256372982113938
MoCA corretto_Gamma_channel106,0.05252547470131023,0.8259279176632841
MoCA corretto_Beta_channel47,-0.05236544704290294,0.826450522117615
Apathy_Alpha_channel82,0.052117264758226006,0.827261153225177
UPDRS III _Delta_channel113,-0.05198726648087708,0.827685830284558
BDI_Beta_channel19,-0.05191298622095086,0.8279285089675001
BDI_Delta_channel48,0.051833675820115596,0.8281876380369957
Apathy_Beta_channel110,-0.051797394929461116,0.8283061834650491
BDI_Beta_channel33,0.0517558226063462,0.8284420226950832
BDI_Theta_channel96,-0.051505339422219215,0.8292605856381692
mH&Y_Gamma_channel103,-0.051338606395875466,0.8298055524270658
BDI_Theta_channel35,0.051334989498066266,0.8298173750854113
Apathy_Beta_channel65,-0.05120864961630117,0.8302303679882085
UPDRS III _Gamma_channel114,-0.05106793540006574,0.8306903996597595
BDI_Delta_channel0,0.05091602153207729,0.831187105458905
Apathy_Delta_channel64,0.05086723432553919,0.8313466358320357
BDI_Alpha_channel72,0.05071511371020389,0.8318440991672675
UPDRS III _Delta_channel40,0.050504978105247275,0.8325313837773078
Apathy_Beta_channel1,0.05049096124197747,0.8325772325057288
BDI_Delta_channel74,0.050294002231468404,0.8332215343467639
UPDRS III _Beta_channel7,-0.050081237906890064,0.8339176543225899
MoCA corretto_Theta_channel62,0.049966649190068574,0.8342926137551905
UPDRS III _Gamma_channel101,-0.049785771596309494,0.8348845549957378
BDI_Beta_channel17,-0.04941172119794615,0.8361089457755853
mH&Y_Theta_channel89,-0.049343719180656005,0.8363315779644065
Apathy_Gamma_channel90,0.04924678394233767,0.8366489554989579
mH&Y_Beta_channel33,0.04923511364086211,0.8366871670981171
UPDRS III _Gamma_channel44,0.04921774135704458,0.8367440491211741
BDI_Gamma_channel66,0.04918311417575996,0.836857431136237
Apathy_Alpha_channel25,0.04902311126006992,0.8373813791979281
Apathy_Alpha_channel24,-0.048962939255920546,0.8375784364556664
BDI_Delta_channel44,0.04894052445787965,0.8376518450443845
mH&Y_Alpha_channel100,-0.048901486153159396,0.837779698793491
Apathy_Beta_channel26,-0.04860172651687156,0.8387615671617041
Apathy_Beta_channel114,-0.048524437390809305,0.8390147664196252
Apathy_Gamma_channel34,-0.048308968647149425,0.8397207225883174
MoCA corretto_Beta_channel45,-0.0482595738857762,0.8398825749198492
UPDRS III _Beta_channel35,0.04818743559712064,0.840118962320691
mH&Y_Beta_channel1,0.04811542742852884,0.8403549364785756
BDI_Theta_channel4,0.048110155486120514,0.8403722133973548
BDI_Delta_channel103,0.04807108897191261,0.8405002422115575
BDI_Delta_channel83,0.04802661522075709,0.8406459963206038
UPDRS III _Theta_channel74,0.047994567206538864,0.8407510305779652
mH&Y_Theta_channel1,0.04796445287703603,0.8408497297324316
UPDRS III _Theta_channel39,-0.04781815989001971,0.8413292347800252
BDI_Theta_channel65,-0.047758380528550554,0.8415251892988265
UPDRS III _Beta_channel31,-0.04774456770002063,0.8415704685123395
Apathy_Delta_channel100,-0.04763452861820025,0.8419311997816326
Apathy_Theta_channel104,0.047569167670330814,0.8421454810840587
Apathy_Alpha_channel64,0.04743027313852036,0.8426008725637777
BDI_Beta_channel104,0.04733770357012429,0.8429044057863244
BDI_Beta_channel35,0.04718798863860012,0.8433953623057993
BDI_Delta_channel53,0.04703727726093309,0.8438896426256681
BDI_Alpha_channel65,0.046929665004471946,0.8442426073795442
BDI_Delta_channel10,0.04684662509851669,0.8445149951536102
mH&Y_Beta_channel105,-0.046840700693983044,0.8445344290546718
Apathy_Delta_channel97,-0.04680443216610411,0.8446534030620501
MoCA corretto_Alpha_channel27,0.04679736183449115,0.8446765967072853
BDI_Gamma_channel73,-0.04671961657524136,0.8449316417908087
UPDRS III _Delta_channel83,-0.04666932282597277,0.8450966394888619
MoCA corretto_Beta_channel64,0.04651654040999455,0.8455979077670702
BDI_Delta_channel101,0.0464900624122066,0.8456847860142886
BDI_Gamma_channel41,-0.04647587402663121,0.8457313409224544
mH&Y_Alpha_channel14,-0.04644053575488909,0.845847294942941
UPDRS III _Delta_channel115,-0.04640908718096172,0.8459504884237614
BDI_Delta_channel97,0.04631874226480752,0.846246954289233
UPDRS III _Delta_channel104,0.04603798935580389,0.8471683687187763
BDI_Beta_channel100,0.045887680332115266,0.847661752602157
Apathy_Alpha_channel89,-0.04582979279150266,0.8478517809046342
MoCA corretto_Theta_channel29,-0.04577981818061544,0.8480158398152178
Apathy_Gamma_channel93,0.045775290208462854,0.84803070474422
BDI_Gamma_channel69,-0.04573098778226274,0.8481761482662757
BDI_Delta_channel8,-0.04572592037613537,0.8481927847081561
BDI_Alpha_channel112,0.04546527253098681,0.8490485823735389
mH&Y_Alpha_channel43,-0.045260110807144954,0.8497223141958081
Apathy_Beta_channel62,0.04506588081021334,0.8503602396959715
BDI_Delta_channel105,-0.04479829029661639,0.8512392557159223
MoCA corretto_Gamma_channel44,-0.04473430947492132,0.8514494532804071
UPDRS III _Gamma_channel53,-0.04461695482369281,0.851835026092048
mH&Y_Gamma_channel112,-0.044615805018415444,0.8518388039777596
BDI_Beta_channel3,0.04457110465210663,0.8519856772325193
UPDRS III _Delta_channel98,0.04451529253727424,0.8521690672579605
UPDRS III _Gamma_channel46,-0.04450519459515834,0.8522022483233218
mH&Y_Gamma_channel82,0.04444352309569456,0.8524049013396474
BDI_Gamma_channel3,-0.04435300349225239,0.8527023655691836
Apathy_Beta_channel63,-0.04426497587442854,0.8529916590345779
UPDRS III _Beta_channel42,-0.044204210850735365,0.8531913674100533
UPDRS III _Gamma_channel1,-0.044140149424288386,0.8534019189490623
BDI_Alpha_channel85,0.04410012832266434,0.8535334616788957
mH&Y_Gamma_channel38,0.04382724411204597,0.8544304859032823
BDI_Beta_channel58,-0.04362685235271929,0.8550893227299561
UPDRS III _Beta_channel41,-0.043467092191808804,0.8556146394318591
UPDRS III _Alpha_channel33,0.04331492753372712,0.8561150352977005
UPDRS III _Beta_channel10,0.043285674854597264,0.8562112392567605
BDI_Theta_channel7,0.04311582618982373,0.8567698630135621
Apathy_Gamma_channel95,-0.04304880677499395,0.8569903045719682
BDI_Gamma_channel17,-0.04283832939058797,0.8576826770792403
UPDRS III _Gamma_channel3,0.042651354033302266,0.8582978228222065
BDI_Delta_channel40,0.04259281753793302,0.8584904230748864
UPDRS III _Alpha_channel39,-0.04257309814451461,0.8585553067277303
BDI_Gamma_channel68,-0.04244853644730036,0.8589651781321699
MoCA corretto_Delta_channel110,-0.04240009110715901,0.8591245973554701
MoCA corretto_Theta_channel61,0.042122280189664435,0.8600388917349568
Apathy_Gamma_channel103,0.04196770445891748,0.8605476851740234
MoCA corretto_Theta_channel45,-0.04174360373798318,0.8612854173574411
UPDRS III _Theta_channel49,0.04173276415877532,0.8613211037041679
BDI_Alpha_channel111,0.04160226448375416,0.861750758444115
Apathy_Theta_channel86,-0.0415357482405347,0.8619697696974941
UPDRS III _Gamma_channel41,-0.04148721679371002,0.862129570365454
Apathy_Theta_channel112,0.04142746890035445,0.8623263107798245
Apathy_Beta_channel92,0.04114474081863803,0.8632573955468879
UPDRS III _Theta_channel104,0.04102680515813391,0.8636458345827756
mH&Y_Delta_channel35,-0.04095498268843362,0.8638824075749122
MoCA corretto_Alpha_channel76,-0.04091604518645697,0.8640106668275709
Apathy_Beta_channel111,-0.04073404505744074,0.8646102145241252
UPDRS III _Theta_channel113,-0.04057166764604897,0.8651451808962975
Apathy_Delta_channel103,-0.04046675889423884,0.8654908418677429
mH&Y_Gamma_channel33,0.040431554419004895,0.8656068414016556
UPDRS III _Gamma_channel29,-0.04041407476276758,0.86566443824346
UPDRS III _Delta_channel114,-0.04022139337459711,0.8662993817187044
UPDRS III _Gamma_channel42,-0.04013443068326858,0.8665859759509893
BDI_Theta_channel111,-0.040100451764203654,0.8666979612288639
UPDRS III _Theta_channel46,0.040093367734443205,0.8667213085728229
mH&Y_Alpha_channel102,-0.03966871199655329,0.8681210703499708
BDI_Beta_channel90,-0.03949648479001536,0.8686888782875102
BDI_Beta_channel41,0.03948814943111064,0.8687163603205168
MoCA corretto_Gamma_channel104,0.03943342532425939,0.8688967916280068
UPDRS III _Alpha_channel29,-0.039228918175528635,0.8695711290082289
MoCA corretto_Alpha_channel25,0.039181121903651556,0.8697287439006616
Apathy_Alpha_channel100,-0.03917359145489718,0.8697535770402807
mH&Y_Theta_channel35,-0.038811056903660573,0.8709492446608806
UPDRS III _Delta_channel72,0.03860754992042974,0.8716205450947536
UPDRS III _Gamma_channel74,0.038566679055809905,0.8717553744046345
BDI_Alpha_channel48,0.038335191011709374,0.8725190968258073
UPDRS III _Alpha_channel41,0.038326360363103815,0.872548232944367
Apathy_Beta_channel80,-0.03831660350983482,0.8725804251953356
UPDRS III _Gamma_channel14,0.038243046501655394,0.8728231290807805
MoCA corretto_Alpha_channel64,-0.03812684470388267,0.8732065632045007
BDI_Delta_channel47,-0.03785973220597168,0.8740880643988527
Apathy_Alpha_channel22,0.03755467659602002,0.8750949567860646
UPDRS III _Alpha_channel44,0.037382256255668336,0.8756641438232429
mH&Y_Alpha_channel103,-0.037327934761071026,0.8758434799288527
Apathy_Delta_channel31,0.03728736743059269,0.8759774120598207
BDI_Alpha_channel71,0.03713114185119908,0.8764932175928236
MoCA corretto_Alpha_channel65,0.037019851649980284,0.8768606905235288
mH&Y_Beta_channel78,-0.03699956247205174,0.8769276866720931
BDI_Theta_channel58,-0.036587262183243874,0.8782893022597418
MoCA corretto_Alpha_channel37,-0.03619024899123148,0.8796007435198037
BDI_Delta_channel69,-0.03615090618750938,0.8797307198678681
BDI_Delta_channel77,-0.03604737335929256,0.880072774172555
BDI_Theta_channel14,0.03588469409114459,0.880610279234254
UPDRS III _Alpha_channel48,0.03541001176661206,0.8821789534030495
mH&Y_Theta_channel106,0.035285629161775425,0.8825900684464931
mH&Y_Delta_channel90,-0.03505472861873266,0.8833533279874048
Apathy_Theta_channel89,0.03485568809619033,0.8840113512308758
BDI_Alpha_channel47,-0.03457278635841694,0.8849467434102386
Apathy_Gamma_channel23,0.03456497275657394,0.884972580550982
UPDRS III _Gamma_channel69,-0.03449351756445075,0.8852088657347492
UPDRS III _Theta_channel10,0.03443140287775087,0.8854142716876352
BDI_Alpha_channel56,-0.03430994711295962,0.8858159319181911
mH&Y_Delta_channel105,-0.034001561907752484,0.8868358973224548
mH&Y_Alpha_channel29,-0.03397200277352627,0.8869336713925495
UPDRS III _Theta_channel44,0.0339413576008232,0.887035039461157
UPDRS III _Beta_channel3,0.03385246869396874,0.887329075638606
MoCA corretto_Alpha_channel109,-0.03383826484276532,0.8873760619621676
mH&Y_Delta_channel114,-0.03336093949761586,0.8889552630567287
UPDRS III _Theta_channel115,-0.0333105012307528,0.8891221585451676
Apathy_Beta_channel100,0.033288289482751976,0.8891956565583137
BDI_Gamma_channel42,-0.03309639720861133,0.8898306585667632
BDI_Beta_channel32,-0.03303174104702708,0.8900446306415712
MoCA corretto_Gamma_channel32,-0.033005371376281276,0.8901319001136028
BDI_Gamma_channel15,-0.03294801544817007,0.8903217216838195
mH&Y_Theta_channel102,0.03220387240662289,0.8927850079634089
BDI_Beta_channel15,-0.03215402293691466,0.8929500553201697
MoCA corretto_Beta_channel76,0.032127462695063475,0.8930379957538527
MoCA corretto_Gamma_channel111,0.032087903113444755,0.8931689789714576
BDI_Beta_channel38,-0.032051565682839026,0.8932892958761425
MoCA corretto_Beta_channel44,-0.031967445210589376,0.8935678358679415
BDI_Theta_channel9,0.0319650232450979,0.8935758556660833
mH&Y_Theta_channel94,0.03182063314011478,0.8940539892128011
MoCA corretto_Gamma_channel23,-0.03162872741923915,0.8946895204534211
