,OR,log_OR,p-value,2.5%,97.5%
Theta_channel102,0.999966181601645,-3.381897020992646e-05,0.5203171612107171,0.9998630819269424,1.0000692919073462
Theta_channel114,0.9999653253583098,-3.467524286939436e-05,0.4170339017286543,0.9998815909086132,1.000049066820295
Alpha_channel102,0.9999643805093251,-3.562012506403991e-05,0.550091144399331,0.9998475718635806,1.0000812028014094
Theta_channel75,0.9999636322606387,-3.6368400683614876e-05,0.5496203272215219,0.9998445106750057,1.0000827680384305
Alpha_channel52,0.9999635787342598,-3.642192901056674e-05,0.874909564630485,0.9995102410355257,1.0004171220487652
Alpha_channel36,0.999961539983182,-3.846075642333021e-05,0.7044524475003944,0.9997628373129029,1.0001602821455784
Alpha_channel113,0.9999613626797291,-3.863806671138862e-05,0.4259260949041591,0.9998662554489315,1.000056478957122
Theta_channel100,0.9999597317732946,-4.026903749223583e-05,0.4837765431811527,0.9998470303047083,1.000072445945445
Delta_channel14,0.9999579956409589,-4.200524124895578e-05,0.779069525055569,0.9996645771395745,1.000251500265648
Theta_channel52,0.9999579730183563,-4.202786480204519e-05,0.7903495225610047,0.9996481938797885,1.000267848153811
Alpha_channel110,0.9999576843431077,-4.231655222499534e-05,0.3259756526594536,0.9998732539763496,1.0000421218392561
Beta_channel105,0.9999574399058426,-4.256099986383738e-05,0.767746363780548,0.9996750290981624,1.000239930495314
Theta_channel31,0.9999568992737942,-4.310165506881095e-05,0.6687951466856269,0.9997594582280329,1.0001543793119014
Alpha_channel100,0.9999565290939668,-4.347185092043125e-05,0.5335701310496822,0.9998196860834296,1.0000933908338907
Beta_channel99,0.9999564405813295,-4.3560367409538967e-05,0.813141090276172,0.9995953307543399,1.0003176808614165
Alpha_channel31,0.9999559390832812,-4.4061887429575006e-05,0.6972675606722298,0.9997339757247301,1.0001779517226745
Beta_channel93,0.999952721627303,-4.7279490354566046e-05,0.8315210317005008,0.9995172761787133,1.0003883567802059
Delta_channel78,0.9999520609817496,-4.7940167361842136e-05,0.3718769623727043,0.9998468477208456,1.0000572853141796
Theta_channel88,0.99995027160782,-4.9729628677466745e-05,0.1836454502486322,0.9998769722482148,1.0000235763408825
Delta_channel115,0.9999501340023471,-4.986724100303655e-05,0.08675159995695911,0.999893074780746,1.0000071964800512
Delta_channel94,0.9999495834140388,-5.041785691995916e-05,0.05237662859558253,0.9998986512479451,1.000000518174481
Theta_channel113,0.9999495543442842,-5.0446928140610535e-05,0.34885683447972116,0.9998440216677235,1.0000550981597283
Delta_channel54,0.999948732097102,-5.1269217141835145e-05,0.6885878706072197,0.9996980458486756,1.0001994812081052
Delta_channel31,0.9999478195042139,-5.218185723560923e-05,0.40640968541898237,0.9998246450494934,1.0000710091335414
Delta_channel101,0.999946395593721,-5.360584304654779e-05,0.4166622415826937,0.9998170557821384,1.0000757521371515
Delta_channel110,0.9999450599667712,-5.49415424877251e-05,0.07767040445644896,0.9998840328035132,1.0000060908547757
Alpha_channel51,0.9999426223196144,-5.737932654764268e-05,0.6095844810158898,0.9997224345045258,1.0001628586308378
Beta_channel89,0.9999425645661697,-5.7437083307941314e-05,0.5500067008652545,0.9997542625443518,1.0001309020543545
Alpha_channel111,0.9999422104492569,-5.779122062350252e-05,0.28990471680158203,0.999835196537493,1.0000492358148858
Theta_channel110,0.9999418311402274,-5.8170551646391355e-05,0.2338649136254577,0.9998460699072208,1.0000376015448593
Delta_channel105,0.9999415273623845,-5.84743472068459e-05,0.13692399230347105,0.999864479617004,1.0000185810449247
Delta_channel103,0.9999398109903745,-6.019082105656994e-05,0.2586975750476671,0.9998353743303403,1.0000442585592206
Theta_channel51,0.9999398041714729,-6.019764036871585e-05,0.5307839288083473,0.9997516019371817,1.0001280418346454
Alpha_channel92,0.9999364067087761,-6.359531336292066e-05,0.44941185077970447,0.9997716433560394,1.0001011972146758
Delta_channel99,0.999936001306214,-6.400074178978843e-05,0.22422749741037717,0.9998328020146434,1.0000392112496592
Delta_channel106,0.9999359834565569,-6.401859258947514e-05,0.22724509574887986,0.9998320819607017,1.000039895749746
Alpha_channel96,0.999935876814872,-6.412524110740202e-05,0.18763597866644943,0.999840499877615,1.0000312628503403
Alpha_channel112,0.999935168696251,-6.48334053887922e-05,0.28980870329562625,0.9998151400611048,1.0000552117409343
Theta_channel96,0.9999323399477208,-6.766234132375998e-05,0.16256297669407804,0.9998373881636922,1.000027300749057
Delta_channel114,0.999931723243387,-6.827908757690801e-05,0.049859247581947326,0.999863493115144,0.9999999580276159
Delta_channel15,0.9999309904520999,-6.901192916849003e-05,0.6098303768471276,0.9996659904421397,1.0001960607105291
Theta_channel111,0.9999308947634891,-6.910762438780054e-05,0.27245199034301393,0.9998074879673144,1.0000543167918334
Beta_channel115,0.9999302045650884,-6.979787072624588e-05,0.5910207791712291,0.9996756731122927,1.0001848008251635
Theta_channel92,0.9999301672730968,-6.98351653215754e-05,0.36956927320651933,0.9997776459420303,1.0000827118720934
Delta_channel104,0.999929253505031,-7.07489976203138e-05,0.07074201726534454,0.9998525294396968,1.0000059834578157
Theta_channel36,0.9999289378086351,-7.106471640203341e-05,0.5088885175570304,0.9997181201248517,1.0001397999490458
Alpha_channel76,0.9999268862290098,-7.311644393221194e-05,0.3594770495328995,0.9997705245376176,1.0000832723749924
Theta_channel112,0.9999242739078587,-7.572895950666222e-05,0.2930431976674167,0.9997831339352595,1.0000654338052706
Theta_channel12,0.9999230998831354,-7.690307383015276e-05,0.6122708773751967,0.999625777530111,1.0002205106698354
Alpha_channel37,0.9999221482605537,-7.78547700502926e-05,0.35259519854900867,0.9997580201186572,1.000086303347017
Alpha_channel27,0.9999217694431844,-7.823361698512954e-05,0.29858885701840465,0.9997742783081863,1.000069282336729
Delta_channel91,0.9999216475796595,-7.835549005175725e-05,0.32148486834213463,0.9997667673205344,1.0000765518322754
Delta_channel76,0.999921210215843,-7.879288823503426e-05,0.22365631533547825,0.9997943189820577,1.000048117554326
Beta_channel106,0.999918896648591,-8.110664046358266e-05,0.6907627072581068,0.9995194160861494,1.0003185368724834
Beta_channel88,0.9999176553815753,-8.234800892889668e-05,0.3417159683610531,0.9997479293555116,1.0000874102218262
Theta_channel90,0.9999159527682512,-8.405076391534309e-05,0.3137172114585517,0.999752462079922,1.0000794701924036
Gamma_channel109,0.9999156794211347,-8.432413404512873e-05,0.8000727959400109,0.9992633495846371,1.000568435105549
Theta_channel27,0.9999133920639747,-8.661168670915269e-05,0.23723541308540574,0.999769788300726,1.0000570164540126
Delta_channel93,0.99991298781869,-8.701596708949976e-05,0.22566816859385186,0.99977224641236,1.0000537490376757
Delta_channel102,0.9999128412688356,-8.71625297073104e-05,0.08593497832274385,0.9998133724460283,1.0000123199875366
Delta_channel113,0.9999124485079182,-8.75553249373876e-05,0.04624021131739752,0.9998263641249787,0.9999985403026657
Theta_channel98,0.9999082027087766,-9.180150485267878e-05,0.19087569777388935,0.9997706646956506,1.0000457596429468
Delta_channel111,0.9999075564024414,-9.24478707313282e-05,0.04752321758128758,0.9998161308862111,0.9999989902788339
Gamma_channel108,0.9999069940617316,-9.301026358889778e-05,0.8276906932066677,0.9990699090852977,1.000744780401755
Alpha_channel90,0.9999065267509463,-9.347761795011321e-05,0.32413799119735853,0.9997207453446035,1.000092342681661
Alpha_channel15,0.9999039155605247,-9.608905588076735e-05,0.7281105916371254,0.9993623725415073,1.0004457520354992
Alpha_channel54,0.9999027803046118,-9.722442152909486e-05,0.6844863756740316,0.9994339879854093,1.0003717925145137
Alpha_channel65,0.9999023014700089,-9.770330280336685e-05,0.2736169759711423,0.9997274160362557,1.0000772174970163
Alpha_channel98,0.9999014173858588,-9.858747372647428e-05,0.17544761005901666,0.999758828070998,1.000044027037337
Delta_channel55,0.9999003810705046,-9.962389179047878e-05,0.5194212864642762,0.9995973714913626,1.0002034825014339
Delta_channel59,0.9998994719437932,-0.00010053310949047164,0.4333636123331378,0.9996480238678784,1.0001509832681048
Theta_channel14,0.9998989020370785,-0.00010110307366495265,0.6838328634946635,0.9994124790309938,1.0003855617895976
Theta_channel54,0.9998987423809632,-0.00010126274593558016,0.6172925296320402,0.9995016734868437,1.0002959690173965
Theta_channel65,0.9998982680423237,-0.00010173713272282678,0.2607384345808077,0.999721000804887,1.0000755667122037
Delta_channel100,0.9998979640181768,-0.00010204118784818173,0.09241966912688393,0.9997791332864991,1.0000168088737167
Delta_channel37,0.9998882720879702,-0.00011173415405794895,0.14932814209785317,0.9997364220935748,1.0000401451468655
Beta_channel110,0.9998860177342099,-0.0001139887622622236,0.4113361178416892,0.9996141420191398,1.0001579673942167
Delta_channel96,0.9998836673222357,-0.00011633944493514012,0.01704786577221919,0.9997881036696882,0.9999792401091303
Delta_channel58,0.9998825523739507,-0.0001174545235617963,0.5042093481210301,0.9995379702979917,1.0002272532416019
Beta_channel104,0.9998823388628733,-0.00011766805974140361,0.4832444860123689,0.9995534811499345,1.0002113047715187
Delta_channel56,0.9998803024632889,-0.00011970470103299063,0.5522932914327505,0.9994856671113578,1.000275093632423
Beta_channel75,0.9998797426962315,-0.00012026453525780139,0.5631315546691771,0.999472203333833,1.000287448234669
Delta_channel17,0.9998785630337773,-0.00012144434028801924,0.45153874836306285,0.9995624850365484,1.0001947409800358
Delta_channel28,0.9998763209014777,-0.00012368674741261806,0.2822951242976919,0.9996509030594158,1.0001017895744881
Beta_channel114,0.9998691586476779,-0.0001308499127985793,0.3883006830523099,0.9995719655280764,1.0001664401288515
Delta_channel65,0.9998666922126893,-0.00013331667358352397,0.07347346528529804,0.9997207370574149,1.0000126686768218
Delta_channel112,0.9998665451056504,-0.00013346380024632253,0.0322873481924314,0.9997443809237708,0.9999887242154333
Beta_channel94,0.9998651733345851,-0.00013483575534681746,0.2713443884455776,0.9996249800475107,1.0001054243361187
Delta_channel20,0.9998611805464761,-0.00013882908983610482,0.4042486876492205,0.9995350424438779,1.0001874250646148
Alpha_channel28,0.9998508609109839,-0.00014915021135591012,0.41041978324211825,0.9994958445337384,1.0002060033884317
Beta_channel102,0.9998454588516253,-0.000154553091088326,0.4673300246552844,0.9994288435205843,1.000262247850192
Alpha_channel26,0.9998448976235034,-0.00015511440611417506,0.1262348160823718,0.999646128805921,1.0000437059641145
Delta_channel29,0.9998413307445951,-0.00015868184470289802,0.27820548778341847,0.9995546022214288,1.0001281415176415
Gamma_channel103,0.9998405493275705,-0.0001594633860394834,0.8298526218821924,0.9983874120809664,1.0012958015926854
Delta_channel98,0.9998384635748441,-0.00016154947356952025,0.02023326537900186,0.9997021331469325,0.9999748125942789
Delta_channel30,0.9998374870419866,-0.00016252616467496382,0.22541841759563164,0.9995747912280081,1.0001002518944118
Alpha_channel59,0.9998365586822097,-0.0001634546757780111,0.44466332140472564,0.9994175764739717,1.0002557165388404
Alpha_channel20,0.9998356221209258,-0.00016439139059842958,0.5504247345747957,0.9992962677214189,1.0003752676284632
Theta_channel26,0.9998354750405396,-0.00016453849517621732,0.12439263251670167,0.9996256587048467,1.0000453354156131
Delta_channel92,0.9998337913360154,-0.00016622247817533244,0.05014021050816853,0.9996675086594706,1.000000101671685
Theta_channel28,0.999833784542849,-0.00016622927247105692,0.2980711256740496,0.9995207873170139,1.0001468797829172
Delta_channel90,0.9998333931722787,-0.00016662070818057058,0.05019750914115131,0.9996666706190576,1.000000143531178
Theta_channel58,0.9998314324263263,-0.0001685817827839788,0.5351830701762608,0.9992988355173499,1.0003643131938016
Theta_channel63,0.9998309968153365,-0.00016901746731096045,0.20870518606476351,0.9995675654085154,1.000094497648286
Beta_channel113,0.999830757889818,-0.00016925643324403137,0.324661145247952,0.9994940574526063,1.0001675717516003
Alpha_channel24,0.9998304808670585,-0.00016953350293374273,0.2076784193607667,0.9995668411462023,1.000094190123937
Delta_channel27,0.9998292762224119,-0.00017073835255106362,0.0332229021080017,0.9996721611320256,0.9999864160060453
Theta_channel76,0.9998277125459971,-0.00017230229719112893,0.13442174912670135,0.9996021716485791,1.0000533043323567
Alpha_channel63,0.9998251318196985,-0.00017488347152447184,0.20324778436483582,0.9995558203516512,1.0000945158486425
Alpha_channel55,0.9998246180376473,-0.0001753973435674941,0.5636562796726408,0.9992295393413491,1.0004200511256451
Theta_channel59,0.9998220908697224,-0.00017792495798424365,0.37892648389417805,0.9994259039293607,1.00021843486434
Delta_channel26,0.9998212299676779,-0.00017878601358899568,0.031821831530980976,0.9996580341539091,0.999984452423431
Theta_channel24,0.9998157865641568,-0.00018423040522214676,0.1932865474690505,0.9995383145301865,1.0000933356244188
Theta_channel55,0.9998081655002133,-0.00019185290237784598,0.4879716363492901,0.9992662334902905,1.0003503914160978
Beta_channel51,0.9998079457097353,-0.00019207273505156654,0.5432906202645049,0.9991889274865627,1.0004273474275103
Beta_channel100,0.9998051354637717,-0.0001948835247888991,0.41266625639768917,0.9993390755365562,1.0002714127464984
Theta_channel64,0.9998020361279443,-0.00019798346948944658,0.31102242980493977,0.9994191544754567,1.0001850644639922
Alpha_channel58,0.9998019305230358,-0.00019808909531365227,0.5595156973799469,0.9991369760679145,1.0004673275245124
Delta_channel16,0.9998009295638557,-0.00019909025329360483,0.43313218838013623,0.9993033364068515,1.000298770492423
Beta_channel78,0.9997997553404037,-0.00020026471123510395,0.3951822720968595,0.9993383154451317,1.000261408303436
Delta_channel64,0.9997976228779097,-0.00020239760310330606,0.2295880843095338,0.9994675584054765,1.0001277963509354
Theta_channel37,0.9997973104969592,-0.00020271004733428443,0.10612342945178391,0.9995515133867898,1.0000431680504558
Theta_channel30,0.9997962023378408,-0.00020381843172464074,0.3007188300978306,0.9994103477097782,1.000182205937539
Alpha_channel16,0.9997956240995944,-0.00020439678800585493,0.6205156547043554,0.9989869984196978,1.0006049043180298
Theta_channel62,0.9997946170379415,-0.00020540405602733987,0.2460235981448321,0.9994477113867112,1.0001416430992038
Alpha_channel17,0.9997943557052724,-0.0002056654424149073,0.49512481424915034,0.9992037570134105,1.0003853034819055
Theta_channel29,0.999793781000036,-0.00020624026602566664,0.35423223801770487,0.9993576335264697,1.0002301188204936
Beta_channel36,0.9997918352185513,-0.00020818645074403288,0.5021074048114327,0.9991842031505509,1.0003998368047335
Alpha_channel29,0.9997903723012685,-0.00020964967368861128,0.44254757292667224,0.9992555231612914,1.0003255077179745
Delta_channel63,0.999789808189477,-0.000210213903917546,0.08792088159177743,0.999548446951763,1.0000312277087553
Theta_channel15,0.9997857817847248,-0.00021424116327444767,0.4504800295290211,0.9992296064640863,1.0003422666748407
Beta_channel111,0.9997853207270614,-0.0002147023198322789,0.26010777272861474,0.9994117959347065,1.0001589851223016
Delta_channel60,0.9997828465813591,-0.0002171769998584718,0.32891307998637986,0.9993470466258961,1.0002188365825142
Beta_channel54,0.9997778467038875,-0.00022217797581123167,0.7448086592971451,0.9984411844859284,1.001116298377162
Alpha_channel62,0.9997745033538116,-0.00022552207437985912,0.2380939712181518,0.9993999940596615,1.0001491529893787
Theta_channel60,0.9997740197739139,-0.00022600576346472337,0.33295012537409563,0.9993167104172724,1.0002315384053984
Delta_channel24,0.9997709018952865,-0.0002291243516930925,0.06252469112516683,0.9995298791519809,1.0000119827578782
Theta_channel25,0.9997675981385709,-0.00023242887092657044,0.2524185198512824,0.9993697319883915,1.0001656226860565
Theta_channel56,0.9997621873763999,-0.00023784090550605142,0.5146369810662574,0.9990472435147855,1.0004776428702005
Delta_channel19,0.9997613192282909,-0.00023870926049769417,0.27492941809522087,0.9993329826661124,1.000189839385141
Gamma_channel75,0.9997609959997621,-0.00023903256624565033,0.6525895107782,0.9987210733499317,1.0008020014735626
Delta_channel18,0.999760118580756,-0.00023991019539364264,0.29930633440243026,0.9993072945330513,1.0002131478202163
Theta_channel20,0.999759912278663,-0.00024011654700784377,0.3393795386851659,0.9992675583878462,1.0002525087595167
Alpha_channel64,0.9997581838874948,-0.00024184535473554354,0.27641395285082127,0.9993228789998408,1.000193678393889
Theta_channel23,0.9997557359953773,-0.0002442938419335766,0.17864815387116872,0.9993998770866039,1.000111721615756
Alpha_channel23,0.9997528909276201,-0.00024713960885737175,0.2065634302083046,0.9993695617711715,1.0001363671180068
Alpha_channel25,0.9997528643009491,-0.00024716624211009786,0.2436883618473863,0.9993375190820257,1.0001683821458847
Beta_channel12,0.9997519212176038,-0.00024810955902739967,0.6135530319304228,0.9987896970279941,1.0007150724045524
Alpha_channel30,0.9997429395464921,-0.000257093499209644,0.28530331811872545,0.9992715737399593,1.0002145277007122
Delta_channel25,0.9997413130891897,-0.0002587203760407503,0.1522772204280154,0.9993872441984332,1.0000955074215905
Delta_channel62,0.9997374108453463,-0.0002626236372223913,0.12929659149417688,0.9993982212726702,1.0000767155368646
Alpha_channel60,0.9997320054816483,-0.0002680304352997683,0.3270698689137842,0.999196259723145,1.0002680384945475
Alpha_channel56,0.999728471032508,-0.00027156583815662953,0.5438690498934932,0.998852185286135,1.000605525537983
Alpha_channel18,0.9997263254795901,-0.00027371197611541294,0.4239867560334566,0.9990557526794608,1.0003973483725987
Alpha_channel61,0.9997216015455502,-0.0002784372144935147,0.4070643273840797,0.9990637621407897,1.0003798741085321
Theta_channel61,0.9997209912190529,-0.0002790477111384745,0.32183949625016417,0.9991692315205021,1.000273055609497
Delta_channel61,0.9997121416628132,-0.00028789977635051793,0.23780396165890638,0.9992343957686914,1.0001901159729505
Beta_channel92,0.9996979805716948,-0.00030206504535777273,0.3114230744183887,0.9991134507560062,1.0002828523656695
Beta_channel112,0.9996962475722524,-0.0003037985698603255,0.19859349728219589,0.9992333276286437,1.0001593819751553
Theta_channel18,0.9996883416937032,-0.0003117068818395685,0.28937819539880894,0.9991120552510484,1.000264960537576
Alpha_channel21,0.9996858045486969,-0.0003142448210353444,0.2497724103506992,0.999150963088189,1.0002209323076707
Gamma_channel91,0.9996851501744093,-0.0003148994012032143,0.7853677905229842,0.9974220977843548,1.001953337207191
Theta_channel21,0.9996834761901167,-0.00031657391411753065,0.222303477143325,0.9991753589474766,1.0001918518289732
Beta_channel15,0.9996779336100818,-0.00032211826443622095,0.6891221684176918,0.9981015196360322,1.0012568373920003
Gamma_channel36,0.999677785918389,-0.0003222660037218851,0.5828069874972813,0.9985289132975054,1.0008279803921318
Beta_channel96,0.9996764321067265,-0.00032362025265908825,0.08936073142796783,0.9993032462792191,1.0000497572989988
Beta_channel65,0.999675987431128,-0.00032406507228597675,0.2543571816774728,0.9991190857341494,1.0002331995410536
Theta_channel17,0.9996733179810118,-0.0003267353911831104,0.2932900942053327,0.9990643482784483,1.0002826588749798
Beta_channel14,0.9996631779060566,-0.0003368788312454407,0.6591858921852929,0.9981677172152061,1.0011608791048292
Delta_channel21,0.99966035980224,-0.0003396978885550678,0.13214122916376864,0.9992184276456414,1.0001024874156332
Alpha_channel19,0.9996583120271798,-0.0003417463614563877,0.3074076285628857,0.9990025098259477,1.0003145447343644
Beta_channel76,0.9996574128305566,-0.0003426458658338482,0.29807364559235483,0.9990124540217344,1.0003027880224413
Gamma_channel99,0.9996514993136097,-0.0003485614268669307,0.6889512615858558,0.9979468187547532,1.0013590917869624
Delta_channel22,0.9996305281508938,-0.00036954012064666656,0.09634097492760672,0.9991952171918342,1.00006602875821
Gamma_channel56,0.9996204619464709,-0.00037961009632533747,0.8816199112993947,0.9946385604850184,1.0046273165347754
Beta_channel58,0.9996189848982068,-0.00038108770648999634,0.6509780738921739,0.9979699768581256,1.0012707176971278
Delta_channel23,0.9996183812085259,-0.0003816916264558422,0.040676785656598005,0.9992530908968393,0.999983805056964
Beta_channel37,0.9996140826687537,-0.00038599181650359843,0.29309747256798724,0.9988950400516163,1.0003336428800973
Beta_channel56,0.9996041148221951,-0.0003959635610297056,0.6848956744666972,0.9976942044577273,1.0015176813746853
Beta_channel90,0.9996040233320207,-0.0003960550874423174,0.2304633709395113,0.9989571611121405,1.0002513044194437
Beta_channel98,0.9995980919129874,-0.00040198887371433204,0.1421687631275795,0.9990616592493281,1.00013481260692
Theta_channel19,0.9995857083527018,-0.0004143774897927754,0.17673998477463204,0.9989849177989667,1.0001868602224917
Theta_channel22,0.9995824016010898,-0.0004176856174039583,0.11829223018190524,0.9990586487672308,1.0001064290104518
Gamma_channel51,0.9995785325986838,-0.00042155624366499824,0.5965172965026031,0.9980197516309481,1.0011397481856756
Gamma_channel12,0.9995756419455722,-0.00042444811978777607,0.7017345644981372,0.9974067364337263,1.001749263839359
Gamma_channel93,0.9995720606982426,-0.0004280308939119763,0.656613930511261,0.9976876956290395,1.0014599848287926
Beta_channel55,0.9995425771982887,-0.00045752745143515033,0.5064117196748326,0.9981944812991714,1.0008924937471761
Theta_channel16,0.9995395234587238,-0.00046058259315626723,0.3050997801880059,0.998660087826546,1.0004197335356206
Beta_channel31,0.9995143069470341,-0.00048581104004191716,0.21922881264520733,0.9987399658908571,1.000289248363757
Alpha_channel22,0.9995043986963174,-0.0004957241546005284,0.11353333112847541,0.9988909287758675,1.0001182453799677
Gamma_channel28,0.9994967807528604,-0.0005033459044376234,0.6503663261563444,0.9973236669834032,1.0016746296184669
Beta_channel26,0.9994962804850135,-0.0005038464242809753,0.1287202043901624,0.9988467784850542,1.0001462048248722
Gamma_channel105,0.9994886264718148,-0.000511504324220177,0.4353655242328546,0.9982048848527579,1.0007740190470726
Beta_channel20,0.9994882674290391,-0.000511863550759347,0.433470785749166,0.9982089082474078,1.0007692663074332
Gamma_channel110,0.9994769287328503,-0.0005232081166483364,0.32202504517741193,0.9984424977716555,1.0005124314106597
Beta_channel27,0.9994569169929388,-0.0005432305300513982,0.08073345595070515,0.9988477887134225,1.0000664167377225
Beta_channel63,0.9994151142882328,-0.0005850568241391566,0.18362358944568558,0.9985536098276684,1.000277362013784
Beta_channel59,0.9993941405499208,-0.000606043057079546,0.34420159338611067,0.9981399246921523,1.0006499323965652
Beta_channel62,0.9993848866523249,-0.0006153026075050875,0.2652398084472829,0.99830366778825,1.0004672765370721
Gamma_channel115,0.9993597430087524,-0.0006404620432836488,0.28324877136586524,0.9981913486286422,1.0005295050078362
Beta_channel24,0.9993485010604829,-0.0006517112571726972,0.15178834246440628,0.9984582615350073,1.0002395343361263
Gamma_channel106,0.9993401368533846,-0.0006600809521213141,0.41409936247491386,0.9977583366129608,1.0009244448072585
Gamma_channel78,0.9993099818939791,-0.0006902562780825502,0.4855960228845063,0.9973731191575103,1.0012506059482416
Beta_channel17,0.9992697059697188,-0.0007305608248668193,0.41236305960100783,0.997525769619053,1.0010166911779557
Beta_channel61,0.9992653243485344,-0.0007349456578748393,0.3746073768042403,0.9976454568134641,1.00088782204727
Beta_channel16,0.9992451303286572,-0.0007551547289163413,0.4479949003463696,0.9972978568099412,1.0011962059954786
Beta_channel60,0.999243935821107,-0.0007563501395597295,0.303965490830435,0.9978039760859899,1.000685973603705
Beta_channel28,0.9992253582544365,-0.0007749419355169277,0.2248891822940683,0.9979756092654203,1.0004766722842424
Beta_channel64,0.9992252988157234,-0.0007750014203112111,0.2469102893934053,0.997915323464505,1.0005369937872146
Gamma_channel94,0.9992036584979125,-0.0007966587504180324,0.1230504004779752,0.9981924438980214,1.000215897504443
Beta_channel25,0.9991977666086175,-0.0008025553527932807,0.22479896199507488,0.9979038017091979,1.0004934093703302
Gamma_channel104,0.9991176580433887,-0.0008827314494029522,0.18274513749466204,0.9978210969447434,1.000415903883605
Gamma_channel31,0.9990686867619779,-0.0009317471796404046,0.3422899014585288,0.9971493099552379,1.0009917581080305
Gamma_channel17,0.9990434020407204,-0.0009570557911047223,0.6427736513760203,0.995011236622098,1.0030919073330695
Gamma_channel58,0.9990053477741817,-0.0009951472206024177,0.7053211023355126,0.9938658275343094,1.0041714457145487
Gamma_channel114,0.9989901171666467,-0.0010103931085963496,0.15361416520604565,0.9976046044068805,1.000377554181372
Beta_channel23,0.9989446114179521,-0.0010559458967343315,0.11238097906753727,0.9976432076552352,1.0002477128334377
Beta_channel19,0.9989432177751599,-0.0010573410128883126,0.2650767633277279,0.9970874180694708,1.0008024715336084
Beta_channel21,0.9989330605429646,-0.0010675090421157691,0.18315981868583653,0.9973641154106327,1.0005044737697368
Gamma_channel102,0.998901952130551,-0.0010986511656833815,0.22721980109883166,0.9971222884846662,1.000684792119728
Gamma_channel100,0.9988982865755798,-0.0011023207567667562,0.2921863344867326,0.9968515380824479,1.0009492374792355
Gamma_channel55,0.9988038084971657,-0.0011969075109355236,0.5179771349699849,0.995185921919686,1.00243484749471
Beta_channel29,0.9988001558054355,-0.0012005645839044345,0.19667174749963767,0.996981463196495,1.0006221660716523
Gamma_channel113,0.9987799614253459,-0.0012207834276104323,0.13075456539692035,0.9971997686822829,1.000362658189352
Gamma_channel76,0.9987799088408896,-0.0012208360763015748,0.29691378045199857,0.9964913511249318,1.0010737224945063
Beta_channel18,0.9986823398115389,-0.0013185290659880194,0.30769718564072723,0.9961554464907227,1.0012156429651549
Beta_channel22,0.9986311080581274,-0.001369829730365336,0.11122565906139051,0.9969491407460397,1.00031591304159
Gamma_channel29,0.9985010700592266,-0.0015000544601146255,0.42740235461528897,0.9948089704561293,1.0022068723930835
Beta_channel30,0.998488444191731,-0.0015126993612577535,0.11361851796731576,0.996619083631205,1.0003613111158844
Gamma_channel111,0.998485833809517,-0.001515313698600717,0.09958554134251446,0.9966867861232198,1.0002881288274963
Gamma_channel20,0.9984224672751113,-0.0015787783398089853,0.4831866384972344,0.994026118568157,1.0028382600203982
Gamma_channel18,0.9983934358197483,-0.0016078560883586628,0.48488633990145935,0.9938990238609363,1.0029081715120287
Gamma_channel37,0.9983591769593526,-0.0016421706651167014,0.2562818845307091,0.9955326281350607,1.001193751013587
Gamma_channel92,0.9982525677876413,-0.0017489607529673516,0.1878035995418681,0.9956578906056796,1.0008540066793652
Gamma_channel90,0.9981603109643402,-0.0018413833418503293,0.18619747773970652,0.9954388797569668,1.0008891822948263
Gamma_channel65,0.9981360693351231,-0.0018656699452400446,0.141562790839219,0.9956562707592937,1.0006220441397948
Gamma_channel96,0.9980675002093663,-0.0019343694775221037,0.05519735318654938,0.9960958783239713,1.0000430246235676
Gamma_channel59,0.9980149691054412,-0.0019870036795100036,0.4387645637199007,0.9930077868094169,1.0030473998183245
Gamma_channel30,0.9978685743980946,-0.0021337003222932304,0.2932708283551885,0.9939057997063764,1.0018471489606475
Gamma_channel27,0.9976236210800438,-0.002379206989606958,0.12163250293988985,0.9946228421960518,1.0006334533192662
Gamma_channel112,0.9975731542654129,-0.0024297952977529857,0.058321226594349525,0.9950670300255848,1.0000855902998398
Gamma_channel19,0.9974924696073512,-0.0025106795124277327,0.38384148625478975,0.9918718506766238,1.0031449387787552
Gamma_channel16,0.9974753872732857,-0.002527804935283033,0.5442077427913529,0.9893598512294266,1.0056574935597085
Gamma_channel98,0.9974290201260074,-0.002574290518366242,0.054399989132771616,0.9948162879421499,1.0000486142496496
Gamma_channel26,0.9971087846582543,-0.0028954029783424488,0.047402053027941975,0.9942589252710866,0.999966812640463
Gamma_channel63,0.9964555858396629,-0.003550710478449314,0.0847249473522788,0.9924410846317921,1.0004863260164734
Gamma_channel62,0.9963266422517524,-0.003680121094695004,0.12984159035589252,0.9915935604986105,1.0010823159858977
Gamma_channel23,0.9961725914603752,-0.003834751810810393,0.11123030211344644,0.9914826758346236,1.0008846913452296
Gamma_channel24,0.9961612388128769,-0.003846148141411124,0.056220795340759654,0.9922359834572883,1.000102022359202
Gamma_channel60,0.9961301302656491,-0.0038773770547248466,0.27995296753385024,0.9891481101140397,1.0031614338409431
Gamma_channel61,0.9958995672807782,-0.004108862545312138,0.2177025138464117,0.9894143589940665,1.0024272834673802
Gamma_channel64,0.9956732374090984,-0.004336150116342638,0.1533403846321043,0.9897644217612138,1.0016173282210452
Gamma_channel25,0.9949292591034542,-0.005083640729449579,0.09364264187650286,0.989033703024358,1.0008599581522748
