,OR,log_OR,p-value,2.5%,97.5%
Delta_channel62,1.0000695408114426,6.953839359257761e-05,0.5237925812992945,0.9998557596667731,1.0002833676650833
Alpha_channel103,1.0000687596133493,6.875724951539139e-05,0.2977368805869338,0.9999393421254544,1.0001981938511462
Delta_channel38,1.0000678129936735,6.781069447631035e-05,0.425348700929596,0.9999010939535933,1.0002345598317413
Theta_channel82,1.0000651441162587,6.514199447278811e-05,0.47696556843242843,0.9998856245101745,1.0002446959533182
Delta_channel66,1.0000646769825536,6.467489108775802e-05,0.29467608538063117,0.9999437124516775,1.000185656146671
Theta_channel105,1.0000642384399347,6.423637673441522e-05,0.2079156493169526,0.9999642614509463,1.0001642254246785
Theta_channel84,1.00006407212933,6.407007679862948e-05,0.49382880521214934,0.9998805501624222,1.0002476277805734
Beta_channel100,1.0000637512992732,6.374926724551366e-05,0.7608786101173632,0.9996532438650412,1.0004744273083133
Delta_channel101,1.0000632408823107,6.323888269035083e-05,0.34044702050692155,0.9999332209462805,1.0001932777246536
Beta_channel5,1.0000629177093519,6.291573011578328e-05,0.7894981756209496,0.9996010853118849,1.0005249634811002
Theta_channel5,1.0000618221798714,6.182026895926339e-05,0.4914000789476559,0.9998857355722024,1.0002379397975774
Theta_channel23,1.0000618067290037,6.180481904642795e-05,0.6642508707870205,0.9997827482825882,1.0003409430659573
Delta_channel64,1.0000614353272916,6.143344021923012e-05,0.5555696417421756,0.9998571677294129,1.0002657446563825
Theta_channel72,1.0000611133933373,6.111152598996318e-05,0.5690919243231971,0.9998507632940568,1.0002715077463864
Theta_channel24,1.0000609025172167,6.090066273372674e-05,0.5848077904622266,0.9998424496055485,1.0002794031580793
Gamma_channel99,1.000060888996627,6.088714296716977e-05,0.9423938075274788,0.9984106964116138,1.001713809051986
Alpha_channel81,1.0000584313791334,5.8429672086984684e-05,0.5606822779409962,0.9998616113617381,1.0002552901400097
Theta_channel81,1.0000562030914748,5.620151214028405e-05,0.4577800852482413,0.9999078530709253,1.000204575121781
Delta_channel74,1.0000556374871887,5.5635939481217294e-05,0.2967265900127455,0.9999511362689141,1.0001601496265018
Delta_channel87,1.000055173208842,5.517168685655542e-05,0.3476873070742569,0.9999400246282828,1.0001703350493922
Alpha_channel40,1.000055046612267,5.504509725785402e-05,0.5313558685833513,0.9998826922934274,1.0002274306406032
Beta_channel90,1.0000541911671168,5.4189698828590236e-05,0.8365665665742972,0.9995394317997446,1.0005692156337918
Delta_channel29,1.0000530574532283,5.3056045731317525e-05,0.671972890924764,0.9998074967479437,1.0002986784701828
Theta_channel95,1.000052360309306,5.2358938552943706e-05,0.17022645717889784,0.999977533532509,1.0001271926852755
Delta_channel73,1.0000517329392196,5.1731601117251424e-05,0.2815134419926558,0.999957582949722,1.0001458917933137
Delta_channel42,1.000051643930204,5.164259670229458e-05,0.23002727016709024,0.9999673153880018,1.000135979583942
Theta_channel92,1.000051534662737,5.153333487188164e-05,0.46499973231576697,0.99991329715407,1.0001897912826698
Delta_channel41,1.0000514819716557,5.14806465044763e-05,0.27781236430667033,0.9999585070671997,1.0001444655208032
Delta_channel91,1.0000513587300386,5.135741122410598e-05,0.4931957707017063,0.9999044653533508,1.000198273686452
Alpha_channel25,1.0000502768655528,5.0275601713604265e-05,0.775735484816737,0.9997044259323942,1.0003962474469443
Theta_channel65,1.0000499741999545,4.9972951285822144e-05,0.5367320638228894,0.9998914304993223,1.0002085430394212
Delta_channel3,1.0000489716054444,4.897040637437418e-05,0.17266220082564498,0.9999785883838022,1.0001193597809903
Alpha_channel99,1.0000480291654101,4.802801204666547e-05,0.4618886692669717,0.9999200877515562,1.0001759869495777
Theta_channel90,1.0000478860748685,4.788492836704941e-05,0.5219704181956486,0.9999013161295768,1.0001944775050293
Alpha_channel97,1.0000477981109273,4.7796968633993443e-05,0.3033766800849953,0.9999567771204853,1.0001388273865481
Delta_channel21,1.0000475216922144,4.7520563094571275e-05,0.6794491843901859,0.9998221364857747,1.0002729577061822
Alpha_channel87,1.0000452797817703,4.527875667200369e-05,0.6854920326513241,0.999826160383376,1.0002644472018236
Beta_channel113,1.0000452601713614,4.525914715075741e-05,0.7507555699888087,0.9997660225986081,1.000324575735985
Theta_channel100,1.0000449767735693,4.4975762144508984e-05,0.42745830075614333,0.99993389353394,1.0001560723535003
Theta_channel27,1.0000448156286241,4.481462443395417e-05,0.48654751305396937,0.9999185837847241,1.0001710634083003
Delta_channel25,1.0000440169472895,4.401597857219137e-05,0.6708996228645341,0.9998409997638116,1.0002470753532988
Beta_channel114,1.0000438378455128,4.3836884662451095e-05,0.7394694981483785,0.999785501217307,1.00030224122585
Delta_channel93,1.000043715891474,4.371493596226138e-05,0.5100796175278056,0.9999136474412457,1.0001738012609651
Delta_channel107,1.0000427055502816,4.2704638425514545e-05,0.4352187662895203,0.9999354398186854,1.0001499827885578
Beta_channel115,1.000042359661101,4.2358763955942035e-05,0.7318888938018007,0.9998000604022199,1.0002847176406535
Delta_channel35,1.0000412526224094,4.12517715433169e-05,0.3722271139946971,0.9999506431787598,1.0001318702765354
Theta_channel114,1.0000401372797416,4.0136474262520406e-05,0.3450656423446521,0.9999568226972629,1.0001234588038397
Alpha_channel5,1.0000399340896267,3.9933292282033746e-05,0.6907170484638793,0.9998432345400284,1.0002366723360039
Theta_channel78,1.000039532358774,3.9531577390893416e-05,0.4623782854610403,0.9999341090098284,1.0001449668225346
Delta_channel103,1.0000392333980417,3.923262843194798e-05,0.4384897953795115,0.9999399831341582,1.000138493513131
Theta_channel115,1.0000391425880215,3.9141821970360066e-05,0.29173391986134223,0.9999663787466581,1.0001119117241395
Delta_channel4,1.0000373879494162,3.7387250504189786e-05,0.4161312993558449,0.9999472729860353,1.0001275110339318
Theta_channel113,1.0000372504117798,3.724971800039281e-05,0.45660626712801555,0.9999391812766876,1.0001353291650121
Delta_channel39,1.0000368162939104,3.681561620722782e-05,0.2505577745384491,0.9999740156448059,1.0000996208870387
Theta_channel34,1.0000363167281985,3.631606876205599e-05,0.38217159203146267,0.9999548683872133,1.0001177717033154
Alpha_channel31,1.0000361674453184,3.616679129209601e-05,0.7452764868922236,0.9998179891552137,1.000254393345855
Alpha_channel23,1.0000344378275483,3.4437234580044147e-05,0.8393433431267405,0.9997015533684892,1.000367433131752
Alpha_channel38,1.0000339148165525,3.39142414581079e-05,0.8395195499704888,0.9997057203015018,1.0003622170749495
Theta_channel102,1.0000338948280372,3.3894253620550225e-05,0.5096821019759166,0.9999331408170614,1.0001346589910625
Theta_channel80,1.0000334726440874,3.3472083890894036e-05,0.5225291105929736,0.9999308802086413,1.0001360756054687
Delta_channel5,1.0000332900260511,3.328947195061202e-05,0.4530279860628271,0.9999463396720105,1.0001202479408617
Delta_channel31,1.0000330568204048,3.305627404016151e-05,0.5791655443973691,0.9999162393026728,1.0001498879856123
Theta_channel106,1.0000320009754389,3.200046341863274e-05,0.5696307424664844,0.9999216970529634,1.0001423170658226
Theta_channel104,1.000031152385819,3.115190059352763e-05,0.4758729438764776,0.9999455147234467,1.0001167973824001
Gamma_channel105,1.0000303883448391,3.038788312266976e-05,0.9597576463647666,0.998850671228721,1.00121149879483
Beta_channel63,1.0000301334220825,3.013296807995398e-05,0.930814719981828,0.9993500903524385,1.0007106392510545
Delta_channel2,1.0000300103818005,3.0009931497906614e-05,0.31700993088829854,0.9999712284813667,1.0000887957376454
Delta_channel0,1.0000289737521557,2.897333242457614e-05,0.28267952069391156,0.9999761153296617,1.000081834968729
Theta_channel108,1.000028540826991,2.8540419709379587e-05,0.31679857152885693,0.9999726617414958,1.0000844230350439
Alpha_channel107,1.0000275992839474,2.7598903094092464e-05,0.6718983153443121,0.9998998891063748,1.0001553257730422
Theta_channel32,1.0000274769959256,2.7476618439948747e-05,0.7512718352803847,0.9998575829615579,1.0001973998983877
Alpha_channel95,1.0000271946482746,2.7194278506811943e-05,0.3946477261262715,0.999964579047588,1.0000898141698136
Theta_channel89,1.000025149210599,2.5148894362877872e-05,0.37398623636270467,0.9999697059454188,1.000080595549828
Theta_channel98,1.0000241842821411,2.4183989706114384e-05,0.6661507256925606,0.9999143228131225,1.0001340578217364
Theta_channel37,1.000024112153039,2.4111862345890097e-05,0.8016050146749814,0.9998360475554011,1.0002122121247699
Delta_channel78,1.0000240922803205,2.4091990106229118e-05,0.6321136564472277,0.9999254649193972,1.0001227293693253
Theta_channel112,1.0000232017546122,2.3201485455700412e-05,0.6938104852908227,0.999907698205347,1.000138718646179
Beta_channel108,1.000022949827229,2.294956388576101e-05,0.8163523435069995,0.9998292830265706,1.0002166541411213
Delta_channel34,1.0000225323882754,2.2532134424924703e-05,0.5622609825532878,0.9999463244220985,1.000098746162418
Delta_channel71,1.0000217632902215,2.1763053404480726e-05,0.8033034440808836,0.9998505207859616,1.0001930351228605
Theta_channel86,1.000021722880452,2.172264451356601e-05,0.6315529216048781,0.9999329410554696,1.0001105125881753
Beta_channel65,1.0000210648027605,2.106458090060376e-05,0.9286846640998029,0.9995598666739802,1.000482475728914
Theta_channel26,1.0000202886355742,2.028842976255024e-05,0.7983070590673933,0.9998646867444474,1.000175914741926
Delta_channel84,1.0000201570014307,2.0156798281014213e-05,0.7116257035279672,0.9999132916914062,1.0001270337326398
Alpha_channel92,1.000019851794147,1.985159710265273e-05,0.7947695547600501,0.9998702825308429,1.0001694434313178
Delta_channel80,1.000019599463738,1.9599271671097327e-05,0.6119235893077404,0.999943883071563,1.000095321589207
Delta_channel99,1.0000195216942498,1.952150370408122e-05,0.6873297292007094,0.9999244604897722,1.0001145919360428
Alpha_channel105,1.0000189664163976,1.8966236537523293e-05,0.6560402973117281,0.9999355057036038,1.0001024340953315
Delta_channel97,1.0000189650082485,1.8964828415077947e-05,0.5574875020971664,0.9999555975788448,1.0000823364532618
Beta_channel26,1.0000186455252356,1.8645351409872293e-05,0.9373691188490588,0.9995536694731977,1.0004838378765433
Theta_channel1,1.0000181958961876,1.8195730644363155e-05,0.7664304586669329,0.9998981426438643,1.0001382635627627
Theta_channel111,1.0000180990157728,1.8098851987571224e-05,0.7312605724748892,0.9999148176249177,1.0001213910745823
Delta_channel82,1.0000177277227287,1.772756559455169e-05,0.6873654810510168,0.9999313915696556,1.0001040713302447
Delta_channel40,1.0000177072819327,1.7707125160727802e-05,0.522899127191858,0.9999633859021061,1.0000720316126799
Delta_channel81,1.0000176175099065,1.761735471993029e-05,0.6536074706071047,0.9999406744984288,1.0000945664419623
Beta_channel111,1.000017255535534,1.725538665885582e-05,0.9094423904173764,0.9997199553317104,1.0003146441515278
Alpha_channel100,1.0000171687319188,1.716858453783661e-05,0.7961416007797543,0.9998869229268802,1.0001474315028456
Theta_channel33,1.000016859224589,1.6859082474025634e-05,0.8089684308416863,0.9998801869116268,1.0001535502191108
Beta_channel34,1.0000144498112478,1.4449706850305637e-05,0.920540194028591,0.999730576518048,1.0002984037102114
Theta_channel109,1.0000140612994177,1.4061200558476573e-05,0.58670861748719,0.9999633649493757,1.0000647602196737
Theta_channel96,1.0000138473977926,1.384730191842219e-05,0.7197900299018469,0.9999381948206356,1.000089505698616
Delta_channel32,1.0000120133861892,1.2013314028953737e-05,0.7600987975770972,0.9999349052912168,1.0000891274272068
Delta_channel89,1.0000113951389011,1.1395073977128743e-05,0.6361241431772753,0.9999641905495886,1.000058601956567
Alpha_channel89,1.0000108238770264,1.0823818448785791e-05,0.668075954221784,0.9999613497936941,1.0000603004081385
Beta_channel102,1.0000094576338618,9.457589138624488e-06,0.9607813675759871,0.9996325599996181,1.0003864973721468
Delta_channel72,1.0000092497158588,9.249673080405587e-06,0.8392210470623227,0.9999198988950597,1.0000986085208665
Theta_channel94,1.0000080269752183,8.026943002302742e-06,0.7638413495194412,0.9999556630444772,1.000060393648062
Delta_channel22,1.0000079293021604,7.929270723650588e-06,0.9468824667353367,0.9997746828134813,1.000241230207025
Beta_channel109,1.0000073984119624,7.3983845943000555e-06,0.9353586621071982,0.9998286248929903,1.0001862038963836
Gamma_channel22,1.000007138505191,7.1384797118463885e-06,0.9970602277609227,0.996216974570681,1.0038117223331748
Gamma_channel40,1.0000068701007614,6.870077162399657e-06,0.9847146244841727,0.999304287381412,1.0007099467862468
Theta_channel110,1.000006809207019,6.8091838362573e-06,0.8715840283477911,0.9999242508270845,1.0000893744033557
Alpha_channel1,1.0000067724279103,6.77240497749357e-06,0.8982984771877842,0.9999029232941429,1.0001106323473672
Beta_channel30,1.000006594719897,6.594698151982396e-06,0.9912930314608536,0.99882286330249,1.001191729008744
Delta_channel105,1.0000062009770383,6.2009578122194555e-06,0.860688298799034,0.9999369505884489,1.0000754561615461
Delta_channel95,1.0000061042778994,6.1042592683608735e-06,0.7601979568803717,0.9999669065394909,1.0000453035528214
Alpha_channel90,1.0000060209685486,6.0209504226595214e-06,0.9445200988322363,0.9998364572624096,1.000175613431241
Beta_channel112,1.0000056584445665,5.658428557558559e-06,0.972958552535378,0.9996785420547784,1.0003328818738957
Alpha_channel115,1.0000043669568908,4.366947355533553e-06,0.8995885910387804,0.9999365373985534,1.000072201116369
Alpha_channel30,1.0000040494692388,4.049461039659863e-06,0.984467934653375,0.9995964421538968,1.00041182299538
Alpha_channel108,1.0000038048515927,3.804844354266828e-06,0.8900977742443396,0.9999498378619577,1.0000577747538097
Delta_channel63,1.0000028754412402,2.8754371061004066e-06,0.970348994103001,0.9998512678590928,1.0001545060116657
Beta_channel104,1.0000026760453242,2.676041743514441e-06,0.9861769351531392,0.9996999913997043,1.000305452336433
